mutation,segment
513,8
521,8
555,8
561,8
578,8
602,8
603,8
605,8
629,8
637,8
640,8
645,8
660,8
663,8
677,8
700,8
746,8
748,8
752,8
775,8
789,8
819,8
826,8
828,8
831,8
832,8
833,8
847,8
868,8
890,8
898,8
907,8
908,8
919,8
1000,8
1001,8
1002,8
1017,8
1051,8
1071,8
1107,8
1114,8
1122,8
1126,8
1135,8
1167,8
1169,8
1173,8
1188,8
1208,8
1210,8
1214,8
1268,8
1276,8
1279,8
1287,8
1294,8
1312,8
1334,8
1380,8
1395,8
1400,8
1430,8
1440,8
1449,8
1457,8
1492,8
1577,8
1636,8
1638,8
1643,8
1666,8
1679,8
1690,8
1695,8
1698,8
1700,8
1715,8
1773,8
1777,8
1783,8
1786,8
1837,8
1878,8
1900,8
1930,8
1937,8
2000,8
2003,8
2026,8
2062,8
2074,8
2083,8
2088,8
2118,8
2128,8
2204,8
2223,8
2230,8
2231,8
2268,8
2275,8
2280,8
2292,8
2319,8
2322,8
2362,8
2384,8
2405,8
2442,8
2480,8
2491,8
1,9
16,9
21,9
23,9
39,9
40,9
51,9
68,9
84,9
105,9
126,9
141,9
164,9
165,9
175,9
187,9
191,9
199,9
224,9
226,9
232,9
236,9
249,9
254,9
259,9
264,9
268,9
280,9
283,9
292,9
303,9
312,9
321,9
366,9
374,9
377,9
410,9
416,9
422,9
429,9
442,9
466,9
469,9
499,9
511,9
518,9
524,9
527,9
530,9
540,9
554,9
563,9
566,9
569,9
573,9
606,9
622,9
626,9
642,9
647,9
655,9
658,9
669,9
686,9
692,9
709,9
713,9
714,9
715,9
721,9
750,9
771,9
779,9
784,9
794,9
796,9
803,9
816,9
844,9
869,9
877,9
893,9
906,9
910,9
914,9
937,9
938,9
945,9
959,9
966,9
978,9
994,9
1014,9
1048,9
1062,9
1068,9
1091,9
1136,9
1138,9
1160,9
1162,9
1164,9
1186,9
1195,9
1197,9
1216,9
1225,9
1248,9
1265,9
1285,9
1286,9
1290,9
1298,9
1301,9
1302,9
1306,9
1328,9
1342,9
1352,9
1372,9
1397,9
1427,9
1433,9
1435,9
1439,9
1454,9
1456,9
1486,9
1519,9
1521,9
1544,9
1547,9
1556,9
1597,9
1603,9
1607,9
1641,9
1650,9
1654,9
1670,9
1684,9
1685,9
1706,9
1723,9
1725,9
1728,9
1729,9
1735,9
1737,9
1740,9
1741,9
1753,9
1770,9
1781,9
1795,9
1797,9
1832,9
1864,9
1866,9
1869,9
1870,9
1872,9
1925,9
1942,9
1943,9
1945,9
1951,9
1953,9
1959,9
1962,9
1972,9
1982,9
1990,9
1993,9
2008,9
2017,9
2034,9
2049,9
2053,9
2075,9
2100,9
2105,9
2107,9
2111,9
2113,9
2122,9
2144,9
2160,9
2174,9
2175,9
2191,9
2195,9
2206,9
2222,9
2233,9
2236,9
2252,9
2261,9
2262,9
2302,9
2303,9
2358,9
2360,9
2376,9
2382,9
2393,9
2398,9
2407,9
2449,9
2465,9
2477,9
2478,9
73,10
108,10
115,10
119,10
120,10
139,10
172,10
204,10
208,10
217,10
240,10
266,10
336,10
398,10
407,10
428,10
457,10
472,10
477,10
494,10
497,10
548,10
553,10
560,10
575,10
594,10
617,10
702,10
732,10
734,10
738,10
760,10
768,10
776,10
865,10
873,10
888,10
895,10
897,10
902,10
920,10
934,10
943,10
989,10
1038,10
1054,10
1060,10
1102,10
1104,10
1109,10
1110,10
1118,10
1121,10
1139,10
1141,10
1171,10
1179,10
1181,10
1183,10
1201,10
1202,10
1228,10
1240,10
1256,10
1309,10
1348,10
1359,10
1401,10
1408,10
1429,10
1451,10
1455,10
1477,10
1488,10
1518,10
1526,10
1554,10
1564,10
1573,10
1576,10
1580,10
1593,10
1604,10
1722,10
1751,10
1756,10
1760,10
1768,10
1799,10
1822,10
1827,10
1833,10
1913,10
1923,10
1934,10
1938,10
1949,10
2023,10
2058,10
2093,10
2106,10
2134,10
2186,10
2203,10
2240,10
2247,10
2272,10
2307,10
2314,10
2328,10
2334,10
2337,10
2383,10
2388,10
2423,10
2470,10
4,11
6,11
12,11
17,11
22,11
36,11
57,11
85,11
101,11
104,11
135,11
138,11
158,11
159,11
166,11
193,11
194,11
203,11
205,11
257,11
258,11
289,11
294,11
300,11
314,11
339,11
346,11
352,11
361,11
380,11
402,11
433,11
445,11
459,11
481,11
484,11
487,11
507,11
519,11
526,11
538,11
546,11
567,11
585,11
624,11
634,11
670,11
674,11
699,11
705,11
708,11
762,11
772,11
777,11
791,11
811,11
836,11
852,11
857,11
863,11
867,11
872,11
880,11
886,11
929,11
936,11
946,11
958,11
970,11
975,11
981,11
990,11
1010,11
1023,11
1026,11
1033,11
1043,11
1073,11
1076,11
1084,11
1097,11
1105,11
1113,11
1116,11
1124,11
1127,11
1143,11
1155,11
1166,11
1170,11
1185,11
1199,11
1217,11
1220,11
1223,11
1224,11
1233,11
1245,11
1252,11
1259,11
1261,11
1270,11
1280,11
1289,11
1299,11
1304,11
1315,11
1343,11
1344,11
1364,11
1376,11
1379,11
1383,11
1384,11
1388,11
1389,11
1411,11
1422,11
1428,11
1431,11
1462,11
1485,11
1497,11
1517,11
1536,11
1551,11
1558,11
1566,11
1568,11
1585,11
1587,11
1600,11
1613,11
1625,11
1634,11
1665,11
1667,11
1674,11
1708,11
1710,11
1730,11
1758,11
1759,11
1785,11
1789,11
1790,11
1792,11
1794,11
1796,11
1811,11
1820,11
1821,11
1845,11
1854,11
1857,11
1860,11
1868,11
1875,11
1884,11
1893,11
1907,11
1908,11
1918,11
1933,11
1936,11
1955,11
1957,11
1970,11
1997,11
2005,11
2016,11
2035,11
2036,11
2037,11
2046,11
2089,11
2091,11
2099,11
2110,11
2121,11
2137,11
2140,11
2143,11
2151,11
2166,11
2168,11
2171,11
2189,11
2210,11
2215,11
2218,11
2221,11
2227,11
2269,11
2316,11
2317,11
2327,11
2347,11
2351,11
2353,11
2363,11
2364,11
2367,11
2373,11
2392,11
2402,11
2417,11
2422,11
2425,11
2437,11
2451,11
2467,11
2471,11
2485,11
2486,11
2487,11
2493,11
18,12
58,12
61,12
77,12
88,12
97,12
99,12
106,12
113,12
146,12
153,12
154,12
188,12
192,12
234,12
246,12
253,12
256,12
260,12
261,12
263,12
284,12
291,12
297,12
308,12
311,12
320,12
323,12
331,12
337,12
349,12
351,12
355,12
381,12
390,12
400,12
401,12
403,12
408,12
409,12
423,12
424,12
430,12
435,12
437,12
438,12
450,12
462,12
480,12
490,12
495,12
506,12
514,12
515,12
542,12
545,12
552,12
583,12
587,12
590,12
600,12
609,12
619,12
628,12
631,12
633,12
648,12
649,12
664,12
679,12
689,12
696,12
716,12
718,12
720,12
725,12
745,12
758,12
759,12
783,12
786,12
799,12
810,12
814,12
850,12
851,12
864,12
866,12
884,12
887,12
891,12
904,12
923,12
927,12
928,12
942,12
944,12
947,12
948,12
967,12
974,12
980,12
985,12
992,12
995,12
1007,12
1008,12
1032,12
1035,12
1061,12
1070,12
1134,12
1144,12
1145,12
1156,12
1176,12
1178,12
1184,12
1209,12
1211,12
1215,12
1218,12
1221,12
1246,12
1247,12
1249,12
1269,12
1274,12
1292,12
1319,12
1324,12
1330,12
1341,12
1374,12
1377,12
1382,12
1406,12
1410,12
1419,12
1424,12
1436,12
1445,12
1461,12
1467,12
1476,12
1483,12
1501,12
1504,12
1507,12
1513,12
1541,12
1555,12
1563,12
1620,12
1621,12
1631,12
1639,12
1649,12
1659,12
1681,12
1691,12
1699,12
1703,12
1705,12
1726,12
1750,12
1793,12
1812,12
1815,12
1817,12
1818,12
1838,12
1849,12
1859,12
1862,12
1890,12
1911,12
1987,12
1995,12
2006,12
2032,12
2044,12
2061,12
2076,12
2094,12
2109,12
2123,12
2127,12
2146,12
2152,12
2159,12
2161,12
2165,12
2170,12
2182,12
2200,12
2207,12
2214,12
2216,12
2217,12
2255,12
2265,12
2288,12
2294,12
2295,12
2299,12
2313,12
2318,12
2341,12
2349,12
2350,12
2352,12
2359,12
2370,12
2378,12
2379,12
2390,12
2400,12
2408,12
2414,12
2429,12
2463,12
2468,12
2474,12
2481,12
2492,12
2499,12
35,13
52,13
56,13
62,13
94,13
117,13
122,13
132,13
161,13
167,13
171,13
184,13
212,13
215,13
227,13
228,13
271,13
273,13
276,13
306,13
307,13
310,13
329,13
335,13
359,13
391,13
420,13
421,13
425,13
426,13
439,13
441,13
446,13
458,13
465,13
471,13
502,13
520,13
525,13
535,13
581,13
593,13
613,13
618,13
630,13
639,13
683,13
687,13
808,13
843,13
932,13
933,13
957,13
982,13
1003,13
1055,13
1063,13
1089,13
1090,13
1098,13
1100,13
1133,13
1198,13
1238,13
1281,13
1288,13
1310,13
1327,13
1358,13
1369,13
1390,13
1393,13
1402,13
1405,13
1417,13
1450,13
1489,13
1499,13
1516,13
1522,13
1540,13
1560,13
1581,13
1590,13
1606,13
1611,13
1633,13
1644,13
1645,13
1660,13
1683,13
1701,13
1748,13
1749,13
1754,13
1788,13
1802,13
1805,13
1840,13
1904,13
1905,13
1910,13
1912,13
1947,13
1964,13
1969,13
1971,13
1977,13
2011,13
2012,13
2014,13
2069,13
2071,13
2082,13
2142,13
2154,13
2188,13
2202,13
2211,13
2237,13
2241,13
2243,13
2244,13
2246,13
2253,13
2276,13
2281,13
2284,13
2289,13
2308,13
2320,13
2361,13
2375,13
2381,13
2436,13
2450,13
2454,13
2479,13
2488,13
2489,13
5,14
10,14
20,14
30,14
50,14
64,14
74,14
75,14
78,14
80,14
82,14
90,14
92,14
107,14
112,14
143,14
151,14
162,14
179,14
183,14
186,14
200,14
209,14
229,14
251,14
270,14
275,14
286,14
293,14
315,14
322,14
330,14
338,14
344,14
367,14
368,14
371,14
434,14
436,14
455,14
517,14
544,14
556,14
558,14
570,14
580,14
589,14
612,14
644,14
657,14
671,14
730,14
749,14
754,14
763,14
764,14
774,14
780,14
797,14
801,14
805,14
818,14
822,14
823,14
827,14
860,14
885,14
894,14
916,14
922,14
924,14
941,14
952,14
961,14
973,14
976,14
986,14
1045,14
1078,14
1081,14
1083,14
1092,14
1095,14
1129,14
1140,14
1150,14
1175,14
1191,14
1193,14
1203,14
1226,14
1241,14
1254,14
1255,14
1257,14
1263,14
1264,14
1296,14
1331,14
1349,14
1354,14
1367,14
1386,14
1394,14
1399,14
1412,14
1434,14
1438,14
1458,14
1465,14
1475,14
1479,14
1482,14
1502,14
1512,14
1527,14
1528,14
1545,14
1557,14
1562,14
1571,14
1578,14
1579,14
1614,14
1632,14
1637,14
1642,14
1652,14
1653,14
1656,14
1668,14
1671,14
1696,14
1702,14
1704,14
1711,14
1716,14
1721,14
1747,14
1767,14
1771,14
1774,14
1784,14
1787,14
1831,14
1834,14
1846,14
1902,14
1903,14
1916,14
1935,14
1940,14
1946,14
1954,14
1956,14
1966,14
1976,14
1989,14
2004,14
2007,14
2020,14
2027,14
2030,14
2038,14
2040,14
2048,14
2059,14
2064,14
2068,14
2079,14
2102,14
2120,14
2130,14
2157,14
2164,14
2172,14
2229,14
2248,14
2264,14
2279,14
2285,14
2287,14
2298,14
2336,14
2343,14
2346,14
2356,14
2368,14
2389,14
2397,14
2416,14
