SNV3222,6
SNV3223,3
SNV3224,2
SNV3225,3
SNV3226,2
SNV3227,2
SNV3228,8
SNV3230,3
SNV3231,3
SNV3232,3
SNV3233,1
SNV3234,3
SNV3235,3
SNV3236,3
SNV3237,2
SNV3238,2
SNV3239,6
SNV3240,2
SNV3241,7
SNV3242,1
SNV3243,2
SNV3244,2
SNV3246,3
SNV3247,3
SNV3248,8
SNV3249,3
,1
SNV3250,5
SNV3251,1
,3
SNV3252,3
SNV3253,3
SNV3254,3
SNV3255,3
SNV3256,5
SNV3257,2
SNV3258,3
SNV3259,1
SNV3260,3
SNV3261,1
SNV3262,3
SNV3263,1
SNV3264,2
SNV3265,2
SNV3266,2
SNV3269,5
SNV3270,6
SNV3271,5
SNV3272,3
SNV3273,1
SNV3274,3
SNV3275,3
SNV3276,3
SNV3277,2
SNV3278,3
SNV3279,3
SNV3280,1
SNV3281,3
SNV3282,3
SNV3283,3
SNV3285,1
SNV3286,2
SNV3287,1
SNV3288,3
SNV3289,3
SNV3290,3
SNV3291,6
SNV3292,2
SNV3293,3
SNV3294,3
SNV3295,1
SNV3296,2
SNV3297,6
SNV3298,2
SNV3299,3
SNV3300,1
SNV3301,1
SNV3302,1
SNV3303,3
SNV3304,3
SNV3305,1
SNV3306,3
SNV3307,4
SNV3308,2
SNV3309,2
SNV3310,6
SNV3311,3
SNV3312,1
SNV3313,2
SNV3314,3
SNV3315,2
SNV3316,2
SNV3317,1
SNV3318,2
SNV3319,8
SNV3320,1
SNV3322,1
SNV3323,3
SNV3324,7
SNV3325,1
SNV3326,2
SNV3327,7
SNV3328,1
SNV3329,3
SNV3330,2
SNV3331,3
SNV3332,7
SNV3333,2
SNV3334,2
SNV3335,8
SNV3336,1
SNV3337,3
SNV3338,3
SNV3339,2
SNV3340,3
SNV3341,3
SNV3344,2
SNV3345,3
SNV3346,3
SNV3347,3
SNV3348,7
SNV3349,3
SNV3350,3
SNV3351,3
SNV3352,2
,1
,1
,1
SNV3353,1
SNV3354,2
SNV3357,2
SNV3358,3
SNV3359,1
SNV3360,1
SNV3362,2
SNV3363,3
SNV3364,3
SNV3365,3
SNV3366,3
SNV3367,1
SNV3368,1
SNV3369,4
SNV3370,2
SNV3371,2
SNV3372,3
SNV3373,2
SNV3374,1
SNV3375,3
SNV3376,3
SNV3377,2
SNV3378,3
SNV3379,3
SNV3380,1
SNV3381,3
SNV3382,2
SNV3383,6
SNV3384,3
SNV3385,1
SNV3387,2
SNV3388,1
SNV3389,2
SNV3390,3
SNV3391,2
SNV3392,3
SNV3394,2
SNV3395,2
SNV3396,3
SNV3397,3
SNV3398,3
SNV3399,3
SNV3401,3
SNV3402,3
SNV3403,4
SNV3404,3
SNV3405,2
SNV3406,3
SNV3407,2
SNV3408,2
SNV3409,3
SNV3410,3
SNV3411,3
SNV3412,3
SNV3413,3
SNV3415,1
SNV3416,2
SNV3417,3
SNV3418,3
SNV3419,3
SNV3420,3
SNV3421,1
SNV3422,3
SNV3423,3
SNV3424,1
SNV3425,2
SNV3426,3
SNV3427,1
SNV3428,2
SNV3429,5
SNV3430,3
SNV3431,3
SNV3432,3
SNV3433,2
SNV3434,2
SNV3435,5
SNV3436,3
SNV3437,4
SNV3438,3
SNV3440,5
SNV3441,3
SNV3442,2
SNV3443,2
SNV3444,3
,3
,2
SNV3445,1
SNV3446,2
SNV3449,3
SNV3450,8
SNV3451,7
SNV3452,1
SNV3453,4
SNV3454,3
SNV3455,3
SNV3456,3
SNV3457,3
SNV3458,3
SNV3460,3
SNV3461,3
SNV3462,3
SNV3463,2
SNV3464,3
SNV3465,3
SNV3466,3
SNV3467,3
SNV3468,3
SNV3469,1
SNV3471,3
SNV3473,2
SNV3474,1
SNV3476,3
SNV3477,1
SNV3479,3
SNV3480,3
SNV3482,3
SNV3483,7
SNV3484,6
SNV3485,3
SNV3486,3
SNV3487,3
SNV3488,3
SNV3489,2
SNV3490,2
SNV3491,3
SNV3492,3
SNV3493,3
SNV3494,1
SNV3495,1
SNV3496,4
,8
SNV3498,3
SNV3499,3
SNV3501,3
SNV3502,2
SNV3503,7
SNV3504,2
SNV3505,7
SNV3507,3
SNV3508,2
SNV3509,3
SNV3510,3
SNV3511,3
SNV3512,3
SNV3513,3
SNV3514,3
SNV3516,1
SNV3517,2
SNV3518,3
SNV3519,3
SNV3520,3
,1
SNV3521,3
SNV3522,6
SNV3523,1
SNV3524,2
SNV3526,3
SNV3527,3
SNV3530,3
SNV3531,3
SNV3532,3
SNV3533,1
SNV3534,6
SNV3535,3
SNV3536,3
SNV3537,1
SNV3538,3
SNV3539,1
SNV3541,1
SNV3543,3
SNV3544,6
SNV3545,1
SNV3546,3
,3
SNV3547,2
SNV3548,3
SNV3549,2
SNV3550,1
SNV3551,1
SNV3552,6
SNV3553,3
SNV3554,1
SNV3555,3
SNV3557,1
SNV3558,3
SNV3559,3
SNV3560,3
SNV3561,3
SNV3562,3
SNV3564,6
SNV3565,1
SNV3566,3
SNV3567,3
SNV3568,2
SNV3569,1
SNV3570,4
SNV3571,1
SNV3572,3
SNV3573,1
SNV3574,1
SNV3575,1
SNV3576,1
SNV3577,1
SNV3578,3
SNV3579,6
SNV4814,3
SNV4969,2
SNV4984,3
SNV5010,3
SNV5011,3
SNV5013,3
SNV5014,3
SNV5016,3
SNV5033,3
SNV5036,1
SNV5044,2
SNV5057,3
,1
SNV5069,2
SNV5098,2
SNV5106,3
SNV5107,3
SNV5128,3
SNV5133,6
SNV5159,2
SNV5163,2
SNV5168,3
SNV5171,1
SNV5185,1
SNV5192,2
SNV5193,4
SNV5210,3
SNV5222,1
SNV5224,3
SNV4356,3
SNV4360,3
SNV4414,2
SNV4443,3
SNV4465,2
SNV4481,3
SNV4488,3
SNV4527,7
SNV4539,3
SNV4544,6
SNV4556,3
SNV4564,3
SNV4565,3
SNV4583,1
SNV4587,4
SNV4678,3
SNV4683,3
SNV4687,3
SNV4693,3
SNV4702,2
SNV4712,5
SNV4722,3
SNV4734,3
SNV4735,3
SNV4772,3
SNV4777,1
SNV4779,2
SNV4812,1
SNV4813,3
SNV4850,6
SNV4852,3
SNV4854,3
SNV4866,8
SNV4890,3
SNV4896,3
SNV4913,3
SNV4948,7
SNV4950,3
SNV4960,3
SNV4967,3
SNV4968,1
SNV4970,3
SNV4971,3
SNV4972,2
SNV4973,3
SNV4974,3
SNV4975,2
SNV4976,6
SNV4977,3
SNV4978,8
SNV4979,3
SNV4980,3
SNV4981,3
SNV4982,3
SNV4983,3
SNV4985,3
SNV4986,3
SNV4987,3
SNV4988,2
SNV4989,3
SNV4990,4
SNV4991,3
SNV4992,5
SNV4993,1
SNV4994,3
SNV4995,3
SNV4996,3
SNV4997,2
SNV4998,3
SNV4999,3
SNV5000,4
SNV5001,3
SNV5002,3
SNV5003,3
SNV5004,1
SNV5006,1
SNV5007,3
SNV5008,3
SNV5009,3
SNV5012,3
SNV5015,3
SNV5017,6
SNV5018,3
SNV5019,1
SNV5020,3
SNV5021,3
SNV5023,3
SNV5024,1
SNV5025,3
SNV5026,3
SNV5027,3
SNV5028,3
SNV5029,1
SNV5030,3
SNV5031,2
SNV5032,3
SNV5034,3
SNV5035,2
SNV5037,3
SNV5038,3
SNV5039,4
SNV5040,3
SNV5041,3
SNV5042,3
SNV5043,3
SNV5045,1
SNV5046,3
SNV5047,3
SNV5048,3
SNV5049,3
SNV5050,3
SNV5051,3
SNV5052,2
SNV5053,3
SNV5054,3
SNV5055,1
SNV5056,3
SNV5058,4
SNV5059,3
SNV5060,3
SNV5061,1
SNV5062,3
SNV5063,5
SNV5064,3
SNV5065,3
SNV5066,3
SNV5067,3
SNV5068,7
SNV5070,3
SNV5071,5
SNV5073,6
SNV5074,3
SNV5075,3
SNV5076,3
SNV5077,6
SNV5078,3
SNV5079,4
SNV5080,1
SNV5081,2
SNV5082,3
SNV5083,2
SNV5084,6
SNV5085,3
SNV5086,4
SNV5087,3
SNV5088,7
SNV5089,2
SNV5090,3
SNV5091,1
SNV5092,8
SNV5093,3
SNV5094,3
SNV5095,2
SNV5096,3
SNV5097,3
SNV5099,3
SNV5100,5
SNV5101,3
SNV5102,2
SNV5103,6
SNV5104,3
SNV5105,1
SNV5108,3
SNV5109,3
SNV5110,2
SNV5111,3
SNV5112,6
SNV5113,5
SNV5114,2
SNV5115,3
SNV5116,5
SNV5117,8
SNV5118,3
SNV5119,3
SNV5120,1
SNV5121,6
SNV5123,5
SNV5124,3
SNV5125,1
SNV5126,3
SNV5127,7
SNV5129,3
SNV5130,3
SNV5131,3
SNV5132,3
SNV5134,1
SNV5135,3
SNV5136,1
SNV5137,6
SNV5138,3
SNV5139,2
SNV5140,3
SNV5141,3
SNV5142,3
SNV5143,6
SNV5144,5
SNV5145,5
SNV5146,3
,1
SNV5147,3
SNV5148,2
SNV5149,3
SNV5150,3
SNV5151,1
SNV5152,5
SNV5153,5
SNV5154,1
SNV5155,3
SNV5156,2
SNV5157,1
SNV5158,3
SNV5160,2
SNV5161,2
SNV5162,3
SNV5164,3
SNV5165,2
SNV5166,1
SNV5167,3
SNV5169,3
SNV5170,3
SNV5172,3
SNV5173,1
SNV5174,2
SNV5175,3
SNV5176,1
SNV5177,1
SNV5178,3
SNV5179,2
SNV5180,1
SNV5181,2
SNV5182,2
SNV5183,1
SNV5184,8
SNV5231,3
SNV5232,3
SNV5233,8
SNV5234,3
SNV5235,3
SNV5236,5
SNV5237,3
SNV4354,1
SNV4355,3
SNV4357,2
SNV4358,2
SNV4359,7
SNV4361,2
SNV4362,3
SNV4363,8
SNV4364,2
SNV4365,3
SNV4366,8
SNV4367,2
SNV4368,3
SNV4369,3
SNV4370,6
SNV4371,6
SNV4372,1
SNV4373,3
SNV4374,8
SNV4375,3
SNV4376,3
SNV4377,1
SNV4378,3
SNV4379,2
SNV4380,2
SNV4381,7
SNV4382,7
SNV4383,7
SNV4384,8
SNV4385,3
SNV4386,3
SNV4387,6
SNV4389,3
SNV4390,3
SNV4391,7
SNV4392,7
SNV4393,7
SNV4394,2
SNV4395,6
SNV4396,7
SNV4397,3
SNV4398,1
SNV4399,3
SNV4400,5
SNV4401,2
SNV4402,1
SNV4403,3
SNV4404,3
SNV4405,3
SNV4406,2
SNV4407,3
SNV4408,1
SNV4409,1
SNV4410,1
SNV4411,2
SNV4412,2
SNV4413,1
SNV4415,5
SNV4416,3
SNV4417,3
SNV4418,2
SNV4419,3
SNV4420,2
SNV4421,3
SNV4422,3
SNV4423,3
SNV4424,2
SNV4425,7
SNV4426,3
SNV4427,8
SNV4428,2
SNV4429,8
SNV4430,5
SNV4431,2
SNV4432,1
SNV4433,2
SNV4434,2
SNV4435,1
SNV4436,2
SNV4437,5
SNV4438,2
SNV4439,2
SNV4440,1
SNV4441,1
SNV4442,1
SNV4444,3
SNV4445,2
SNV4446,6
SNV4447,7
SNV4448,1
SNV4449,3
SNV4450,8
SNV4451,1
SNV4452,3
SNV4453,3
SNV4454,6
SNV4455,2
SNV4456,1
SNV4457,3
SNV4458,1
SNV4459,3
SNV4460,5
SNV4461,2
SNV4462,5
SNV4463,6
SNV4464,3
SNV4466,2
SNV4467,3
SNV4468,3
SNV4469,2
SNV4470,2
SNV4471,1
SNV4472,3
SNV4473,3
SNV4474,3
SNV4475,3
SNV4476,3
SNV4477,2
SNV4478,3
SNV4479,3
SNV4480,1
SNV4482,3
SNV4483,2
SNV4484,3
SNV4485,3
SNV4486,3
SNV4487,2
SNV4489,3
SNV4490,3
SNV4491,1
SNV4492,2
SNV4493,5
SNV4494,2
SNV4495,3
SNV4496,3
SNV4497,8
SNV4498,3
SNV4499,6
SNV4500,3
SNV4501,1
SNV4502,1
SNV4503,3
SNV4504,3
SNV4505,1
SNV4506,1
SNV4507,1
SNV4508,1
SNV4509,3
SNV4510,3
SNV4511,2
SNV4512,1
SNV4513,6
SNV4514,4
SNV4515,1
SNV4516,2
SNV4517,1
SNV4518,2
SNV4519,6
SNV4520,3
SNV4521,1
SNV4522,3
SNV4523,2
SNV4524,3
SNV4525,3
SNV4526,2
SNV4528,3
SNV4529,1
SNV4530,6
SNV4531,2
SNV4532,6
SNV4533,3
SNV4534,2
SNV4535,2
SNV4536,3
SNV4537,3
SNV4538,3
SNV4540,3
SNV4541,3
SNV4542,2
SNV4543,6
SNV4545,3
SNV4546,2
SNV4547,3
SNV4548,2
SNV4549,3
SNV4550,3
SNV4551,3
SNV4552,3
SNV4553,2
SNV4554,3
SNV4555,1
SNV4557,3
SNV4558,3
SNV4559,1
SNV4560,3
SNV4561,2
SNV4562,3
SNV4563,3
SNV4566,3
SNV4567,2
SNV4568,2
SNV4569,2
SNV4570,3
SNV4572,2
SNV4573,3
SNV4574,8
SNV4575,3
SNV4576,3
SNV4577,5
SNV4578,5
SNV4579,1
SNV4580,3
SNV4581,3
SNV4582,1
SNV4584,5
SNV4585,1
SNV4586,3
SNV4588,1
SNV4589,2
SNV4590,2
SNV4591,1
SNV4592,3
SNV4593,1
SNV4594,3
SNV4595,3
SNV4596,6
SNV4597,2
SNV4598,3
SNV4599,3
SNV4600,3
SNV4601,3
SNV4602,7
SNV4603,3
SNV4604,1
SNV4605,2
SNV4606,2
SNV4607,3
SNV4608,3
SNV4609,3
SNV4610,3
SNV4611,2
SNV4612,3
SNV4613,2
SNV4614,1
SNV4615,3
SNV4616,7
SNV4617,1
SNV4618,3
SNV4619,2
SNV4620,3
SNV4621,3
SNV4622,2
SNV4623,2
SNV4624,2
SNV4625,3
SNV4626,2
SNV4627,2
SNV4628,2
SNV4629,7
SNV4630,3
SNV4631,3
SNV4632,5
SNV4633,3
SNV4634,3
SNV4635,3
SNV4636,5
SNV4637,3
SNV4638,6
SNV4639,2
SNV4640,1
SNV4641,7
SNV4642,1
SNV4643,2
SNV4644,3
SNV4645,3
SNV4646,3
SNV4647,3
SNV4648,2
SNV4649,3
SNV4650,7
SNV4651,3
SNV4652,2
SNV4653,2
SNV4654,2
SNV4655,6
SNV4656,1
SNV4657,5
SNV4658,1
SNV4659,1
SNV4660,3
SNV4661,3
,1
SNV4662,2
SNV4663,3
SNV4664,3
SNV4665,1
SNV4666,1
SNV4667,6
SNV4668,3
SNV4669,3
SNV4670,3
SNV4671,3
SNV4672,2
SNV4673,1
SNV4674,6
SNV4675,3
SNV4676,3
SNV4677,1
SNV4679,3
SNV4680,5
SNV4681,3
SNV4682,3
SNV4684,3
SNV4685,6
SNV4686,3
SNV4688,3
SNV4689,2
SNV4690,1
SNV4691,3
SNV4692,3
SNV4694,1
SNV4695,3
SNV4696,2
SNV4697,2
SNV4698,2
SNV4699,3
SNV4700,8
SNV4701,8
SNV4703,2
SNV4704,3
SNV4705,3
SNV4706,8
SNV4707,3
SNV4708,3
SNV4709,2
SNV4710,2
SNV4711,3
SNV4713,6
SNV4714,3
SNV4715,3
SNV4716,3
SNV4717,2
SNV4718,3
SNV4719,4
SNV4720,3
SNV4721,3
SNV4723,3
SNV4724,2
SNV4725,2
SNV4726,1
SNV4727,3
SNV4728,2
SNV4729,3
SNV4730,3
SNV4731,3
SNV4732,3
SNV4733,4
SNV4736,2
SNV4737,2
SNV4738,2
SNV4739,8
SNV4740,3
SNV4741,3
SNV4742,3
SNV4743,8
SNV4744,3
SNV4745,3
SNV4746,2
SNV4747,2
SNV4748,3
SNV4749,2
SNV4750,3
SNV4751,3
SNV4752,2
SNV4753,3
SNV4754,3
SNV4755,2
SNV4756,3
SNV4757,3
SNV4758,2
SNV4759,3
SNV4760,3
SNV4761,2
SNV4762,8
SNV4763,3
SNV4764,2
SNV4765,3
SNV4766,2
SNV4767,7
SNV4768,5
SNV4769,2
SNV4770,2
SNV4771,2
SNV4773,3
SNV4774,3
SNV4775,3
SNV4776,3
SNV4778,2
SNV4780,2
SNV4781,3
SNV4782,8
SNV4783,3
SNV4784,1
SNV4785,1
SNV4786,1
SNV4787,3
SNV4788,3
SNV4789,1
SNV4790,1
SNV4791,1
SNV4792,1
SNV4801,1
SNV4802,3
SNV4803,3
SNV4804,2
SNV4805,2
SNV4806,3
SNV4807,2
SNV4808,6
SNV4809,1
SNV4810,3
SNV4811,3
SNV4815,3
SNV4816,3
SNV4817,2
SNV4818,2
SNV4819,5
SNV4820,3
SNV4821,3
SNV4822,3
SNV4823,3
SNV4824,3
SNV4825,3
SNV4826,2
SNV4827,7
SNV4828,6
SNV4829,3
SNV4830,2
SNV4831,3
SNV4832,8
SNV4833,3
SNV4834,2
SNV4835,8
SNV4836,3
SNV4837,2
SNV4838,3
SNV4839,1
SNV4840,2
SNV4841,1
SNV4842,3
SNV4843,3
SNV4844,1
SNV4845,2
SNV4846,3
SNV4847,3
SNV4848,2
SNV4849,3
SNV4851,3
SNV4853,2
SNV4855,8
SNV4856,3
SNV4857,1
SNV4858,3
SNV4859,2
SNV4860,3
SNV4861,2
SNV4862,3
SNV4863,2
SNV4864,2
SNV4865,3
SNV4867,3
SNV4868,6
SNV4869,3
SNV4870,6
SNV4871,1
SNV4872,3
SNV4873,3
SNV4874,3
SNV4875,2
SNV4876,2
SNV4877,3
SNV4878,4
SNV4879,3
SNV4880,3
SNV4881,1
SNV4882,3
SNV4883,3
SNV4884,1
SNV4885,3
SNV4886,3
SNV4887,2
,1
,1
SNV4888,2
SNV4889,1
SNV4891,8
SNV4892,1
SNV4893,2
SNV4894,3
SNV4895,2
SNV4897,3
SNV4898,1
SNV4899,3
SNV4900,8
SNV4901,2
SNV4902,1
SNV4903,2
SNV4904,1
SNV4905,6
SNV4906,3
SNV4907,3
SNV4908,3
SNV4909,3
SNV4910,2
SNV4911,2
SNV4912,3
SNV4914,3
SNV4915,3
SNV4916,3
SNV4917,3
SNV4918,2
SNV4919,6
SNV4920,2
SNV4921,2
SNV4922,1
SNV4923,8
SNV4924,3
SNV4925,3
SNV4926,1
SNV4927,3
SNV4928,2
SNV4929,2
SNV4930,2
SNV4931,1
SNV4932,1
SNV4933,6
SNV4934,3
SNV4935,3
,1
SNV4936,3
SNV4937,3
SNV4938,3
SNV4939,3
SNV4940,2
SNV4941,1
SNV4942,7
SNV4943,3
SNV4944,3
SNV4945,2
SNV4946,2
SNV4947,6
SNV4949,2
SNV4951,3
SNV4952,3
SNV4953,3
SNV4954,3
SNV4955,2
SNV4956,3
SNV5829,2
SNV5571,3
SNV5590,3
SNV5635,3
SNV5680,3
SNV5688,1
SNV5691,3
SNV5722,3
SNV5726,1
SNV5745,3
SNV5277,3
SNV5297,1
SNV5344,6
SNV5404,6
SNV5578,3
SNV5582,3
SNV5596,3
SNV5598,1
SNV5600,2
SNV5613,3
SNV5623,1
SNV5624,4
SNV5639,3
SNV5651,3
SNV5654,1
SNV5665,3
SNV5673,3
SNV5674,3
SNV5699,1
SNV5702,6
SNV5709,4
SNV5711,3
SNV5714,1
SNV5725,3
SNV5748,1
SNV5764,3
SNV5782,3
SNV5794,6
SNV5795,2
SNV5798,5
SNV5820,3
SNV5253,2
SNV5282,3
SNV5296,3
SNV5315,3
SNV5322,3
SNV5328,1
SNV5329,2
SNV5332,3
SNV5335,2
SNV5356,3
SNV5361,8
SNV5363,3
SNV5367,3
SNV5372,2
SNV5387,3
SNV5418,3
SNV5438,3
SNV5449,3
SNV5475,3
SNV5484,6
SNV5495,3
SNV5513,3
SNV5521,3
SNV5548,6
SNV5562,3
SNV5563,6
SNV5564,5
SNV5565,3
SNV5566,3
SNV5567,2
SNV5568,3
SNV5569,3
SNV5570,7
SNV5572,3
SNV5573,1
SNV5574,3
SNV5575,3
SNV5576,3
SNV5577,3
SNV5579,3
SNV5580,2
SNV5581,8
SNV5583,2
SNV5584,3
SNV5585,3
SNV5586,1
SNV5587,2
SNV5588,3
SNV5589,3
SNV5591,1
SNV5592,3
SNV5593,3
SNV5594,3
SNV5595,2
SNV5597,2
SNV5599,3
SNV5601,1
SNV5602,3
SNV5603,1
SNV5604,3
SNV5605,3
SNV5606,3
SNV5607,5
SNV5608,2
SNV5609,1
SNV5610,3
SNV5611,3
SNV5612,8
SNV5614,2
SNV5615,2
SNV5616,2
SNV5617,1
SNV5618,3
SNV5619,3
SNV5620,3
SNV5621,3
SNV5622,8
SNV5625,1
SNV5626,6
SNV5627,7
SNV5628,3
SNV5629,2
SNV5630,7
SNV5631,3
SNV5632,1
SNV5633,2
SNV5634,3
SNV5636,3
SNV5637,6
SNV5638,2
SNV5640,3
SNV5641,6
SNV5642,3
SNV5643,3
SNV5644,2
SNV5645,5
SNV5646,8
SNV5647,6
SNV5648,3
SNV5649,2
SNV5650,2
SNV5677,3
SNV5678,7
SNV5679,3
SNV5681,3
SNV5682,3
SNV5683,3
SNV5684,3
SNV5685,3
SNV5686,2
SNV5687,3
SNV5689,3
SNV5690,1
,1
SNV5692,3
SNV5693,3
SNV5694,2
SNV5695,3
SNV5696,3
SNV5697,1
SNV5698,3
SNV5700,3
SNV5701,3
SNV5703,3
SNV5704,3
SNV5705,1
SNV5706,3
SNV5707,3
SNV5708,3
SNV5710,1
SNV5712,2
SNV5713,3
SNV5715,2
SNV5716,2
SNV5717,3
SNV5718,3
SNV5719,2
SNV5720,1
SNV5721,3
SNV5723,3
SNV5724,3
SNV5727,2
SNV5728,1
,1
SNV5729,3
SNV5730,2
SNV5732,1
SNV5735,3
SNV5736,3
SNV5737,1
SNV5738,1
SNV5739,2
SNV5740,3
SNV5741,3
SNV5742,3
SNV5743,2
SNV5744,3
SNV5746,3
SNV5747,2
SNV5749,2
,1
