mutation,cluster
2853,8
3002,8
3130,8
3179,8
3236,8
3289,8
3318,8
3490,8
3502,8
3516,8
3577,8
3609,8
3920,8
4050,8
4097,8
4210,8
4313,8
4402,8
4542,8
4580,8
4724,8
4748,8
4957,8
85,8
229,8
438,8
491,8
716,8
822,8
1278,8
1304,8
1356,8
1477,8
1725,8
2126,8
2160,8
2304,8
2634,8
2831,8
2866,8
2941,8
2985,8
3201,8
3507,8
3539,8
3583,8
3685,8
3874,8
3931,8
4094,8
4161,8
4265,8
4590,8
4950,8
86,8
177,8
191,8
478,8
654,8
701,8
785,8
1080,8
1086,8
1248,8
1518,8
1840,8
1900,8
1938,8
1946,8
2108,8
2247,8
2269,8
2366,8
2440,8
2514,8
2528,8
2534,8
2579,8
2775,8
2856,8
3024,8
3356,8
3640,8
3711,8
3713,8
3828,8
3871,8
3955,8
3967,8
3985,8
4107,8
4124,8
4128,8
4191,8
4483,8
4581,8
4643,8
4691,8
4754,8
4880,8
4940,8
441,8
643,8
680,8
970,8
1365,8
1545,8
1611,8
1787,8
2228,8
2241,8
2422,8
2434,8
2621,8
2772,8
3012,8
3073,8
3327,8
3399,8
3468,8
3559,8
3631,8
3632,8
3878,8
3924,8
3939,8
4047,8
4101,8
4133,8
4271,8
4339,8
4668,8
4679,8
4737,8
4749,8
4833,8
4959,8
144,8
352,8
420,8
423,8
647,8
812,8
1022,8
1034,8
1105,8
1164,8
1184,8
1444,8
1463,8
1490,8
1672,8
1864,8
1914,8
2013,8
2250,8
2522,8
2525,8
2543,8
2758,8
2944,8
3038,8
3042,8
3097,8
3197,8
3328,8
3491,8
3667,8
3719,8
3891,8
4125,8
4275,8
4623,8
4677,8
4772,8
4827,8
203,8
233,8
458,8
571,8
685,8
689,8
700,8
728,8
1403,8
1453,8
1474,8
1514,8
2050,8
2074,8
2354,8
2564,8
2595,8
2786,8
2803,8
2871,8
3069,8
3337,8
3351,8
3387,8
3610,8
3929,8
4062,8
4290,8
4304,8
4333,8
4396,8
4615,8
4743,8
4767,8
4799,8
4947,8
47,8
51,8
97,8
197,8
228,8
272,8
349,8
402,8
428,8
429,8
520,8
595,8
656,8
841,8
876,8
880,8
977,8
1019,8
1065,8
1094,8
1111,8
1128,8
1173,8
1181,8
1301,8
1420,8
1489,8
1553,8
1658,8
1799,8
1812,8
1835,8
1874,8
1888,8
1960,8
1968,8
1983,8
2021,8
2105,8
2138,8
2154,8
2195,8
2246,8
2306,8
2310,8
2336,8
2367,8
2458,8
2535,8
2544,8
2571,8
2624,8
2627,8
2646,8
2676,8
2697,8
2714,8
2718,8
2760,8
2801,8
2809,8
2821,8
2896,8
2903,8
2915,8
2925,8
2939,8
2942,8
2946,8
2957,8
2980,8
3125,8
3158,8
3244,8
3315,8
3341,8
3427,8
3455,8
3548,8
3574,8
3686,8
3700,8
3739,8
3752,8
3817,8
3826,8
3881,8
3899,8
3943,8
4033,8
4051,8
4059,8
4074,8
4183,8
4184,8
4187,8
4264,8
4288,8
4338,8
4356,8
4364,8
4369,8
4415,8
4488,8
4717,8
4774,8
4859,8
4945,8
4984,8
7,8
105,8
275,8
345,8
471,8
581,8
602,8
642,8
667,8
715,8
740,8
744,8
811,8
874,8
894,8
944,8
1048,8
1147,8
1223,8
1232,8
1316,8
1384,8
1390,8
1651,8
1685,8
2057,8
2076,8
2083,8
2098,8
2112,8
2249,8
2296,8
2952,8
2968,8
3338,8
3433,8
3729,8
3803,8
4115,8
4367,8
4385,8
4445,8
4561,8
4587,8
4814,8
4825,8
4965,8
87,4
107,4
322,4
325,4
417,4
662,4
673,4
743,4
826,4
1211,4
1412,4
1549,4
1842,4
1986,4
2172,4
2182,4
2371,4
2578,4
2677,4
2940,4
3035,4
3182,4
3369,4
3504,4
4034,4
4192,4
4207,4
4336,4
4641,4
4811,4
4816,4
4869,4
4903,4
687,4
792,4
861,4
983,4
1023,4
1276,4
1371,4
1435,4
1473,4
1558,4
1604,4
1615,4
1617,4
1628,4
1643,4
2073,4
2114,4
2177,4
2555,4
2678,4
2715,4
3096,4
3361,4
3445,4
3668,4
3787,4
3799,4
3861,4
4039,4
4141,4
4505,4
4533,4
4547,4
4642,4
4713,4
4906,4
4937,4
955,4
1090,4
1517,4
1809,4
2052,4
2085,4
2162,4
2178,4
2209,4
2211,4
2439,4
2592,4
2626,4
2670,4
2700,4
2787,4
2892,4
2974,4
3052,4
3154,4
3228,4
3401,4
3684,4
3693,4
3728,4
3783,4
4721,4
4855,4
4925,4
175,4
335,4
523,4
526,4
706,4
709,4
1101,4
1866,4
1919,4
1931,4
2278,4
2442,4
2473,4
2753,4
2764,4
3314,4
3793,4
3981,4
4596,4
4719,4
71,4
79,4
188,4
384,4
1106,4
1187,4
1209,4
1238,4
1265,4
1344,4
2441,4
2460,4
2817,4
2933,4
3133,4
3163,4
3620,4
4847,4
39,4
119,4
855,4
922,4
1114,4
1405,4
1507,4
1638,4
1827,4
1876,4
1917,4
2307,4
3007,4
3302,4
3307,4
3484,4
3543,4
3573,4
3966,4
4208,4
4480,4
4629,4
4791,4
4832,4
4943,4
17,4
813,4
1222,4
1432,4
1485,4
1499,4
1540,4
1676,4
2517,4
2558,4
2612,4
2662,4
2902,4
2990,4
2993,4
3005,4
3065,4
3323,4
3330,4
3442,4
3703,4
3873,4
3917,4
3946,4
4131,4
4268,4
4293,4
4458,4
4466,4
4706,4
4788,4
4885,4
4966,4
52,4
255,4
261,4
274,4
450,4
545,4
891,4
898,4
1050,4
1272,4
1568,4
1719,4
1779,4
1905,4
2059,4
2465,4
2687,4
2894,4
2923,4
2995,4
3243,4
3249,4
3415,4
4116,4
4241,4
4740,4
20,4
199,4
329,4
620,4
771,4
825,4
1053,4
1751,4
1916,4
2063,4
2147,4
2327,4
2375,4
2689,4
2737,4
2816,4
2909,4
2949,4
3336,4
3652,4
3806,4
3932,4
4470,4
4617,4
117,4
318,4
476,4
570,4
703,4
978,4
1115,4
1217,4
1557,4
1878,4
2333,4
2387,4
2436,4
2493,4
2524,4
2658,4
2675,4
3056,4
3093,4
3168,4
3265,4
3466,4
3927,4
3980,4
4509,4
4841,4
4902,4
63,4
193,4
332,4
403,4
568,4
645,4
1646,4
1690,4
2009,4
2097,4
2388,4
2461,4
3141,4
3251,4
3901,4
3923,4
4063,4
4157,4
4190,4
4413,4
4562,4
4570,4
411,4
578,4
583,4
797,4
851,4
1018,4
1340,4
1739,4
1743,4
2007,4
2060,4
2111,4
2410,4
2855,4
3345,4
3411,4
3479,4
3741,4
3784,4
3847,4
3860,4
3978,4
4085,4
4391,4
4459,4
4917,4
16,4
198,4
250,4
319,4
563,4
1033,4
1443,4
1471,4
1519,4
1872,4
1952,4
1997,4
2012,4
2037,4
2707,4
2731,4
2761,4
3040,4
3535,4
4654,4
4778,4
4801,4
4876,4
4915,4
4989,4
23,4
226,4
230,4
259,4
519,4
555,4
585,4
852,4
893,4
938,4
1039,4
1042,4
1103,4
1113,4
1129,4
1177,4
1299,4
1497,4
1498,4
1587,4
1632,4
1635,4
1655,4
1665,4
1699,4
1750,4
1788,4
1966,4
2119,4
2123,4
2144,4
2148,4
2151,4
2229,4
2353,4
2365,4
2374,4
2417,4
2506,4
2562,4
2666,4
2672,4
2836,4
2850,4
2878,4
2991,4
3285,4
3372,4
3453,4
3478,4
3584,4
3666,4
3715,4
4072,4
4086,4
4140,4
4177,4
4205,4
4257,4
4283,4
4337,4
4376,4
4418,4
4524,4
4532,4
4692,4
4704,4
4716,4
4806,4
4871,4
4913,4
4953,4
4983,4
69,4
129,4
138,4
424,4
498,4
665,4
807,4
817,4
986,4
1088,4
1148,4
1288,4
1677,4
1709,4
1791,4
1883,4
1943,4
2244,4
2287,4
2467,4
2508,4
2648,4
2911,4
2912,4
3195,4
3200,4
3293,4
3385,4
3641,4
4023,4
4272,4
4598,4
4648,4
4759,4
4996,4
41,6
68,6
185,6
222,6
425,6
566,6
827,6
840,6
1009,6
1169,6
1196,6
1407,6
1502,6
1511,6
1529,6
1948,6
1955,6
2121,6
2127,6
2181,6
2275,6
2301,6
2414,6
2501,6
2507,6
2664,6
3343,6
4152,6
4608,6
4813,6
4867,6
4878,6
115,6
164,6
419,6
650,6
899,6
1941,6
2096,6
2164,6
2254,6
2569,6
2649,6
2759,6
2966,6
3562,6
3665,6
3827,6
3840,6
3892,6
4025,6
4462,6
4653,6
4849,6
4900,6
389,6
494,6
1239,6
1373,6
1639,6
1642,6
1981,6
2152,6
2882,6
3217,6
3882,6
4196,6
4661,6
4961,6
55,6
214,6
633,6
1274,6
1296,6
1627,6
1790,6
1822,6
1869,6
2663,6
2701,6
2812,6
2998,6
3216,6
4401,6
4611,6
4865,6
0,6
298,6
307,6
447,6
469,6
565,6
670,6
738,6
1005,6
1236,6
2047,6
2054,6
2198,6
2208,6
2291,6
3335,6
3461,6
3670,6
3714,6
3957,6
3973,6
4106,6
4155,6
464,6
635,6
655,6
1410,6
1630,6
2115,6
2268,6
2286,6
2389,6
2447,6
2766,6
2958,6
3022,6
3083,6
3412,6
3858,6
4174,6
4239,6
4353,6
4383,6
4682,6
4846,6
10,6
27,6
540,6
544,6
576,6
705,6
877,6
929,6
1107,6
2183,6
2253,6
2757,6
2847,6
2929,6
3059,6
3316,6
3493,6
3571,6
3596,6
3690,6
3773,6
3777,6
4305,6
49,6
496,6
535,6
889,6
1165,6
1166,6
1172,6
1312,6
1325,6
1355,6
1589,6
1942,6
2491,6
2820,6
2843,6
2859,6
3256,6
3762,6
3853,6
3911,6
4102,6
4132,6
4234,6
4812,6
303,6
549,6
935,6
1020,6
1043,6
1167,6
1193,6
1251,6
1610,6
1664,6
2131,6
2224,6
2295,6
2386,6
2783,6
3004,6
3026,6
3245,6
4018,6
4306,6
76,6
256,6
393,6
824,6
960,6
1406,6
1729,6
2033,6
2141,6
2146,6
2320,6
2742,6
3043,6
3792,6
3796,6
3801,6
3971,6
4021,6
4154,6
4330,6
4429,6
4795,6
4888,6
104,6
487,6
579,6
628,6
950,6
1192,6
1254,6
1389,6
1573,6
1614,6
1641,6
1860,6
2090,6
2174,6
2223,6
2738,6
3248,6
3605,6
3768,6
3930,6
4127,6
4245,6
4632,6
273,6
678,6
750,6
1179,6
1244,6
1495,6
1695,6
1742,6
1885,6
1973,6
2046,6
2334,6
2360,6
2372,6
2373,6
2512,6
2526,6
2746,6
2782,6
2963,6
3087,6
3121,6
3301,6
3394,6
3734,6
4006,6
4042,6
4149,6
4529,6
4622,6
4639,6
4651,6
4803,6
153,6
310,6
713,6
721,6
1079,6
1338,6
1574,6
1738,6
1789,6
1829,6
1972,6
1975,6
2858,6
3268,6
3925,6
4020,6
4382,6
4438,6
4723,6
4786,6
4886,6
135,6
143,6
157,6
172,6
237,6
286,6
291,6
439,6
453,6
461,6
467,6
806,6
831,6
933,6
1092,6
1093,6
1157,6
1206,6
1314,6
1475,6
1532,6
1542,6
1718,6
1766,6
1795,6
1821,6
1989,6
2010,6
2196,6
2206,6
2294,6
2345,6
2408,6
2575,6
2580,6
2606,6
2639,6
2872,6
3113,6
3218,6
3220,6
3283,6
3295,6
3324,6
3379,6
3452,6
3557,6
3712,6
3747,6
3764,6
4013,6
4068,6
4081,6
4354,6
4448,6
4589,6
4640,6
4701,6
4733,6
4893,6
4914,6
4933,6
4936,6
4971,6
4997,6
3,6
95,6
168,6
780,6
1021,6
1056,6
1382,6
1408,6
1528,6
1774,6
1778,6
2321,6
2475,6
2504,6
2668,6
2797,6
2997,6
3029,6
3136,6
3271,6
3375,6
3797,6
3807,6
4182,6
4343,6
4500,6
4502,6
4531,6
4908,6
109,5
201,5
854,5
1225,5
1849,5
2035,5
2403,5
2415,5
2523,5
2763,5
3465,5
3551,5
3694,5
4399,5
4476,5
4671,5
4765,5
4999,5
184,5
239,5
757,5
821,5
878,5
1208,5
1317,5
1590,5
1598,5
1845,5
2203,5
2329,5
2352,5
2459,5
2530,5
2536,5
4762,5
4771,5
692,5
805,5
911,5
1168,5
1560,5
1838,5
1984,5
2213,5
2934,5
3509,5
4067,5
4416,5
4577,5
4911,5
1054,5
1059,5
1109,5
1306,5
1720,5
2106,5
2205,5
2631,5
4001,5
4310,5
4857,5
501,5
606,5
755,5
769,5
1215,5
1730,5
2068,5
2311,5
2918,5
3222,5
3938,5
4055,5
4104,5
50,5
241,5
392,5
548,5
888,5
1032,5
1493,5
1652,5
1668,5
1732,5
2679,5
2823,5
3731,5
4167,5
4556,5
4783,5
954,5
1049,5
1226,5
1253,5
1329,5
1531,5
2216,5
2500,5
2647,5
3482,5
3857,5
4088,5
4100,5
4465,5
4535,5
4555,5
4921,5
4926,5
1951,5
2644,5
2887,5
3512,5
3644,5
3759,5
3822,5
3859,5
3959,5
4571,5
4602,5
4780,5
108,5
116,5
125,5
1447,5
1649,5
1686,5
2276,5
2427,5
4103,5
4105,5
4230,5
282,5
542,5
730,5
2061,5
2765,5
2785,5
3078,5
3202,5
3368,5
3386,5
3469,5
3842,5
3928,5
3974,5
4231,5
4270,5
4368,5
4520,5
4566,5
1937,5
2553,5
2688,5
3755,5
4078,5
4441,5
4964,5
160,5
219,5
374,5
546,5
600,5
696,5
1230,5
1354,5
1762,5
2186,5
2221,5
2270,5
2340,5
2364,5
2453,5
2611,5
2924,5
3517,5
3658,5
3905,5
4497,5
4891,5
92,5
1132,5
1399,5
2283,5
2609,5
2861,5
3080,5
3958,5
4121,5
4375,5
4548,5
355,5
484,5
677,5
739,5
788,5
846,5
875,5
914,5
1082,5
1397,5
1457,5
1704,5
1758,5
1806,5
1826,5
2312,5
2412,5
2448,5
2585,5
2778,5
2795,5
2815,5
2926,5
3055,5
3192,5
3287,5
3378,5
3434,5
3533,5
3594,5
3635,5
3774,5
3992,5
4625,5
4673,5
4785,5
4804,5
4998,5
64,5
1069,5
1309,5
1324,5
1395,5
1402,5
2267,5
2640,5
3223,5
3397,5
3476,5
3664,5
3794,5
3832,5
4084,5
4135,5
4176,5
4487,5
4525,5
4727,5
4882,5
4960,5
8,2
106,2
146,2
220,2
321,2
468,2
603,2
707,2
892,2
949,2
1201,2
1219,2
1303,2
1376,2
1391,2
1505,2
1653,2
1657,2
1754,2
1854,2
1930,2
2000,2
2297,2
2397,2
2418,2
2486,2
2487,2
2739,2
2888,2
2979,2
3226,2
3259,2
3290,2
3419,2
3451,2
3458,2
3486,2
3495,2
3592,2
3621,2
3638,2
3775,2
3951,2
4144,2
4147,2
4181,2
4295,2
4326,2
4451,2
4698,2
4975,2
82,2
90,2
98,2
305,2
492,2
559,2
663,2
783,2
910,2
1116,2
1137,2
1203,2
1247,2
1286,2
1392,2
1436,2
1527,2
1552,2
1621,2
1810,2
1817,2
2056,2
2230,2
2632,2
2868,2
2874,2
2889,2
3049,2
3114,2
3598,2
3866,2
3879,2
4007,2
4079,2
4117,2
4456,2
4492,2
4569,2
124,2
195,2
212,2
365,2
414,2
416,2
440,2
786,2
869,2
904,2
951,2
963,2
973,2
1377,2
1748,2
1991,2
2413,2
2608,2
2617,2
2655,2
2686,2
2881,2
3137,2
3148,2
3498,2
3538,2
3653,2
4000,2
4092,2
4232,2
4515,2
4637,2
4852,2
4963,2
155,2
372,2
564,2
776,2
1095,2
1476,2
1577,2
1701,2
1901,2
2091,2
2168,2
2565,2
2791,2
2920,2
3057,2
3194,2
3619,2
3702,2
3740,2
3875,2
3876,2
3886,2
4156,2
4255,2
4286,2
4408,2
4700,2
4720,2
4796,2
4837,2
4844,2
4879,2
4927,2
33,2
78,2
123,2
240,2
299,2
451,2
472,2
631,2
795,2
885,2
1058,2
1104,2
1429,2
1565,2
1735,2
2350,2
2505,2
2537,2
2654,2
2838,2
2844,2
2948,2
2977,2
3123,2
3238,2
3487,2
3649,2
3650,2
4005,2
4052,2
4165,2
4695,2
4901,2
6,2
362,2
363,2
422,2
664,2
833,2
969,2
1027,2
1523,2
1616,2
1757,2
1807,2
1853,2
2175,2
2233,2
2464,2
2503,2
2730,2
2770,2
3009,2
3391,2
3608,2
3725,2
3766,2
3956,2
4012,2
4236,2
4453,2
4521,2
4745,2
4995,2
253,2
391,2
475,2
531,2
1001,2
1087,2
1504,2
1562,2
1570,2
1691,2
2082,2
2187,2
2684,2
2698,2
2908,2
3061,2
3104,2
3126,2
3145,2
3500,2
3614,2
3790,2
3815,2
3994,2
4003,2
4110,2
4153,2
4248,2
4428,2
4609,2
4667,2
4710,2
4714,2
4850,2
192,2
342,2
481,2
511,2
661,2
672,2
936,2
1029,2
1378,2
1624,2
1802,2
2040,2
2107,2
2567,2
2721,2
3000,2
3234,2
3263,2
3350,2
3448,2
3582,2
3889,2
4371,2
4374,2
4563,2
4604,2
4931,2
32,2
134,2
213,2
448,2
455,2
552,2
774,2
928,2
1599,2
1891,2
2431,2
2716,2
2813,2
2832,2
2916,2
2927,2
2969,2
3070,2
3298,2
3404,2
3499,2
3529,2
3760,2
3765,2
3877,2
3989,2
4096,2
4317,2
4352,2
4377,2
4422,2
4460,2
4541,2
4818,2
4831,2
4860,2
313,2
344,2
456,2
527,2
547,2
867,2
1076,2
1135,2
1136,2
1202,2
1556,2
1669,2
1777,2
1796,2
1830,2
2245,2
2485,2
2532,2
2788,2
2884,2
2996,2
3015,2
3149,2
3209,2
3705,2
4014,2
4171,2
4179,2
4394,2
4599,2
4784,2
200,2
421,2
528,2
634,2
789,2
823,2
1031,2
1336,2
1372,2
1605,2
1618,2
1848,2
1967,2
2381,2
2478,2
2604,2
3252,2
3333,2
3405,2
3572,2
3781,2
3785,2
3823,2
3934,2
4022,2
4026,2
4297,2
4298,2
4342,2
4387,2
4439,2
4665,2
4738,2
4919,2
48,2
334,2
765,2
865,2
1057,2
1216,2
1294,2
1367,2
1559,2
1644,2
1904,2
2240,2
2910,2
3014,2
3016,2
3117,2
3292,2
3473,2
3612,2
3854,2
3903,2
3993,2
4118,2
4278,2
4362,2
4499,2
4603,2
4685,2
4703,2
4728,2
4835,2
18,2
283,2
779,2
1851,2
2482,2
2540,2
2559,2
2879,2
3071,2
3118,2
3900,2
4195,2
4473,2
4484,2
4761,2
120,2
141,2
243,2
284,2
285,2
361,2
395,2
436,2
688,2
691,2
773,2
794,2
849,2
900,2
919,2
972,2
988,2
1144,2
1161,2
1214,2
1260,2
1307,2
1460,2
1548,2
1656,2
1671,2
1674,2
1902,2
1933,2
2003,2
2032,2
2069,2
2248,2
2265,2
2317,2
2325,2
2456,2
2551,2
2660,2
2699,2
2736,2
2771,2
2852,2
2877,2
3028,2
3066,2
3189,2
3255,2
3286,2
3340,2
3380,2
3392,2
3400,2
3438,2
3472,2
3534,2
3645,2
3657,2
3681,2
3730,2
3800,2
3804,2
3864,2
3894,2
3915,2
4049,2
4122,2
4188,2
4197,2
4198,2
4321,2
4410,2
4468,2
4477,2
4527,2
4585,2
4588,2
4675,2
4680,2
4681,2
4718,2
4744,2
4800,2
4843,2
4868,2
4887,2
4929,2
4939,2
4970,2
4974,2
4987,2
207,2
224,2
227,2
277,2
347,2
605,2
614,2
629,2
834,2
917,2
1154,2
1287,2
1350,2
1357,2
1625,2
1673,2
1740,2
1781,2
1792,2
1867,2
1877,2
1892,2
1980,2
2338,2
2395,2
2396,2
2474,2
2593,2
2596,2
2898,2
3010,2
3044,2
3077,2
3095,2
3171,2
3190,2
3437,2
3536,2
3818,2
4277,2
4308,2
4318,2
4805,2
4942,2
45,3
89,3
148,3
268,3
418,3
427,3
483,3
577,3
864,3
992,3
1075,3
1131,3
1156,3
1302,3
1330,3
1484,3
1681,3
2077,3
2128,3
2193,3
2313,3
2359,3
2393,3
2513,3
2643,3
3144,3
3229,3
3279,3
3547,3
3603,3
3839,3
4009,3
4066,3
4244,3
4472,3
4482,3
4491,3
4934,3
4985,3
110,3
249,3
609,3
622,3
809,3
897,3
907,3
1266,3
1269,3
1388,3
1417,3
1448,3
1454,3
1550,3
1648,3
1678,3
1711,3
1769,3
1863,3
1971,3
2004,3
2051,3
2190,3
2605,3
2610,3
2628,3
3205,3
3267,3
3288,3
3304,3
3326,3
3459,3
3606,3
4080,3
4361,3
4489,3
4614,3
4633,3
4638,3
4702,3
70,3
170,3
190,3
271,3
398,3
567,3
710,3
723,3
793,3
895,3
1066,3
1102,3
1315,3
1510,3
1515,3
1954,3
1999,3
2124,3
2212,3
2236,3
2264,3
2271,3
2391,3
2411,3
2489,3
2496,3
2780,3
2819,3
2839,3
2932,3
3018,3
3092,3
3239,3
3424,3
3660,3
3720,3
3888,3
4112,3
4235,3
4332,3
4426,3
4618,3
4729,3
4924,3
4994,3
91,3
99,3
194,3
408,3
640,3
1175,3
1450,3
1546,3
1871,3
2468,3
2516,3
2563,3
2581,3
2767,3
3067,3
3475,3
3566,3
3627,3
3737,3
3745,3
3746,3
3788,3
3849,3
4199,3
4341,3
4409,3
4496,3
4663,3
4693,3
11,3
43,3
57,3
390,3
837,3
862,3
1040,3
1149,3
1343,3
1666,3
1800,3
2089,3
2194,3
2331,3
2645,3
3382,3
3723,3
3880,3
3977,3
4048,3
4142,3
4209,3
4301,3
4411,3
1,3
127,3
152,3
246,3
264,3
396,3
816,3
913,3
1014,3
1119,3
1772,3
1898,3
1909,3
1957,3
2390,3
2690,3
2712,3
2842,3
2964,3
3374,3
3408,3
3617,3
4087,3
4447,3
4457,3
4506,3
236,3
302,3
357,3
768,3
819,3
842,3
981,3
993,3
1011,3
1200,3
1331,3
1584,3
1591,3
1992,3
2095,3
2188,3
2215,3
2322,3
2542,3
2557,3
3247,3
3311,3
3329,3
3710,3
3843,3
3919,3
3988,3
4145,3
4372,3
4507,3
4884,3
4930,3
75,3
93,3
360,3
637,3
803,3
939,3
1229,3
1270,3
1318,3
1566,3
1583,3
1607,3
1734,3
1736,3
1741,3
1978,3
2008,3
2314,3
2437,3
2550,3
2776,3
2983,3
3079,3
3310,3
3370,3
3540,3
3565,3
3591,3
3706,3
3708,3
3999,3
4082,3
4108,3
4137,3
4247,3
4307,3
4479,3
4650,3
4824,3
248,3
369,3
502,3
513,3
732,3
1134,3
1446,3
1487,3
1533,3
1749,3
1927,3
2018,3
2088,3
2099,3
2220,3
2232,3
2302,3
2335,3
2740,3
2762,3
3403,3
4015,3
4036,3
4159,3
4440,3
4455,3
4634,3
4735,3
4775,3
4899,3
385,3
751,3
870,3
1197,3
1284,3
1492,3
1501,3
1535,3
1629,3
1756,3
1759,3
1803,3
1833,3
1836,3
2192,3
2511,3
2741,3
2978,3
3033,3
3309,3
3349,3
3422,3
3423,3
3435,3
3602,3
3704,3
3811,3
3852,3
4016,3
4201,3
4357,3
4432,3
4572,3
4576,3
4690,3
4941,3
34,3
161,3
206,3
753,3
843,3
845,3
1292,3
1520,3
1921,3
2602,3
2999,3
3091,3
3208,3
3297,3
3545,3
3856,3
4138,3
4202,3
4404,3
4437,3
4498,3
4600,3
4978,3
4986,3
323,3
509,3
512,3
772,3
799,3
947,3
958,3
1025,3
1207,3
1275,3
1352,3
1423,3
1896,3
1922,3
2238,3
2342,3
2400,3
2547,3
2586,3
2597,3
2652,3
2841,3
3074,3
3156,3
3176,3
3568,3
3824,3
4218,3
4292,3
4323,3
4631,3
163,3
288,3
295,3
367,3
368,3
430,3
449,3
1204,3
1256,3
1581,3
1805,3
1875,3
2318,3
2483,3
2849,3
2962,3
2972,3
3127,3
3261,3
3281,3
3436,3
3444,3
4518,3
4519,3
4536,3
4538,3
4807,3
4854,3
88,3
100,3
221,3
287,3
290,3
301,3
473,3
514,3
515,3
608,3
686,3
945,3
1061,3
1243,3
1425,3
1469,3
1496,3
1554,3
1555,3
1688,3
1731,3
1768,3
1925,3
2014,3
2017,3
2070,3
2075,3
2103,3
2132,3
2202,3
2226,3
2256,3
2281,3
2346,3
2443,3
2445,3
2615,3
2673,3
2674,3
2691,3
2704,3
2728,3
2747,3
2773,3
2833,3
2907,3
2919,3
3050,3
3115,3
3135,3
3162,3
3175,3
3524,3
3525,3
3546,3
3570,3
3616,3
3630,3
3695,3
3757,3
3763,3
3870,3
3998,3
4126,3
4146,3
4151,3
4170,3
4227,3
4250,3
4273,3
4311,3
4344,3
4486,3
4517,3
4544,3
4612,3
4674,3
4731,3
4739,3
4741,3
4752,3
4790,3
4809,3
4830,3
4896,3
4912,3
4944,3
4988,3
380,3
413,3
607,3
741,3
957,3
971,3
1072,3
1291,3
1464,3
1571,3
1813,3
2156,3
2255,3
2290,3
2319,3
2510,3
2754,3
2857,3
3140,3
3225,3
3477,3
3991,3
4558,3
4605,3
4616,3
4658,3
4736,3
101,7
490,7
679,7
760,7
979,7
1143,7
1191,7
1282,7
2446,7
2577,7
2641,7
2845,7
2904,7
