segment,cell,copiesX,copiesY
7,63,2,2
8,63,3,3
9,63,1,1
10,63,1,1
11,63,3,3
12,63,2,2
13,63,1,1
14,63,1,1
0,64,2,1
1,64,1,1
2,64,1,1
3,64,3,1
4,64,1,3
5,64,3,1
6,64,1,1
7,64,2,1
8,64,1,3
9,64,1,1
10,64,1,1
11,64,2,2
12,64,2,2
13,64,1,1
14,64,1,1
0,65,2,1
1,65,1,1
2,65,1,1
3,65,2,3
4,65,1,1
5,65,1,1
6,65,1,1
7,65,1,1
8,65,1,1
9,65,1,1
10,65,1,1
11,65,1,1
12,65,2,2
13,65,1,1
14,65,1,1
0,66,2,1
1,66,1,1
2,66,1,1
3,66,2,3
4,66,1,1
5,66,1,1
6,66,1,1
7,66,1,1
8,66,1,1
9,66,1,1
10,66,1,1
11,66,1,1
12,66,2,2
13,66,1,1
14,66,1,1
0,67,2,1
1,67,1,1
2,67,1,1
3,67,2,3
4,67,1,1
5,67,1,1
6,67,3,3
7,67,2,2
8,67,3,3
9,67,1,1
10,67,1,1
11,67,3,3
12,67,2,2
13,67,1,1
14,67,1,1
0,68,1,1
1,68,1,1
2,68,1,1
3,68,1,1
4,68,1,1
5,68,1,1
6,68,1,1
7,68,1,1
8,68,1,1
9,68,1,1
10,68,1,1
11,68,1,1
12,68,1,1
13,68,1,1
14,68,1,1
0,69,2,1
1,69,1,1
2,69,1,1
3,69,2,3
4,69,1,1
5,69,1,1
6,69,3,3
7,69,2,2
8,69,3,3
9,69,1,1
10,69,1,1
11,69,3,3
12,69,2,2
13,69,1,1
14,69,1,1
0,70,2,1
1,70,1,1
2,70,1,1
3,70,2,3
4,70,1,1
5,70,1,1
6,70,1,1
7,70,1,1
8,70,1,1
9,70,1,1
10,70,1,1
11,70,1,1
12,70,2,2
13,70,1,1
14,70,1,1
0,71,3,1
1,71,1,0
2,71,1,1
3,71,0,2
4,71,1,1
5,71,2,2
6,71,1,1
7,71,1,1
8,71,1,1
9,71,1,1
10,71,1,1
11,71,2,2
12,71,2,2
13,71,1,1
14,71,1,1
0,72,2,1
1,72,1,1
2,72,1,1
3,72,2,3
4,72,1,1
5,72,1,1
6,72,1,1
7,72,1,1
8,72,1,1
9,72,1,1
10,72,1,1
11,72,1,1
12,72,2,2
13,72,1,1
14,72,1,1
0,73,2,1
1,73,1,1
2,73,1,1
3,73,2,3
4,73,1,1
5,73,1,1
6,73,3,3
7,73,2,2
8,73,3,3
9,73,1,1
10,73,1,1
11,73,3,3
12,73,2,2
13,73,1,1
14,73,1,1
0,74,2,1
1,74,1,1
2,74,1,1
3,74,3,1
4,74,1,3
5,74,3,1
6,74,1,1
7,74,2,1
8,74,1,3
9,74,1,1
10,74,1,1
11,74,2,2
12,74,2,2
13,74,1,1
14,74,1,1
0,75,3,1
1,75,1,0
2,75,1,1
3,75,0,2
4,75,1,1
5,75,2,2
6,75,1,1
7,75,1,1
8,75,1,1
9,75,1,1
10,75,1,1
11,75,2,2
12,75,2,2
13,75,1,1
14,75,1,1
0,76,3,1
1,76,1,0
2,76,1,1
3,76,0,2
4,76,1,1
5,76,2,2
6,76,1,1
7,76,1,1
8,76,1,1
9,76,1,1
10,76,1,1
11,76,2,2
12,76,2,2
13,76,1,1
14,76,1,1
0,77,2,1
1,77,1,1
2,77,1,1
3,77,2,3
4,77,1,1
5,77,1,1
6,77,1,1
7,77,1,1
8,77,1,3
9,77,1,1
10,77,2,2
11,77,2,2
12,77,2,2
13,77,1,1
14,77,1,1
0,78,2,1
1,78,1,1
2,78,1,1
3,78,2,3
4,78,1,1
5,78,1,1
6,78,3,3
7,78,2,2
8,78,3,3
9,78,1,1
10,78,1,1
11,78,3,3
12,78,2,2
13,78,1,1
14,78,1,1
0,79,1,1
1,79,1,1
2,79,1,1
3,79,1,1
4,79,1,1
5,79,1,1
6,79,1,1
7,79,1,1
8,79,1,1
9,79,1,1
10,79,1,1
11,79,1,1
12,79,1,1
13,79,1,1
14,79,1,1
0,80,2,1
1,80,1,1
2,80,1,1
3,80,2,3
4,80,1,1
5,80,1,1
6,80,1,1
7,80,1,1
8,80,1,1
9,80,1,1
10,80,1,1
11,80,1,1
12,80,2,2
13,80,1,1
14,80,1,1
0,81,1,1
1,81,1,1
2,81,1,1
3,81,1,1
4,81,1,1
5,81,1,1
6,81,1,1
7,81,1,1
8,81,1,1
9,81,1,1
10,81,1,1
11,81,1,1
12,81,1,1
13,81,1,1
14,81,1,1
0,82,3,1
1,82,1,0
2,82,1,1
3,82,0,2
4,82,1,1
5,82,2,2
6,82,1,1
7,82,1,1
8,82,1,1
9,82,1,1
10,82,1,1
11,82,2,2
12,82,2,2
13,82,1,1
14,82,1,1
0,83,1,1
1,83,1,1
2,83,1,1
3,83,1,1
4,83,1,1
5,83,1,1
6,83,1,1
7,83,1,1
8,83,1,1
9,83,1,1
10,83,1,1
11,83,1,1
12,83,1,1
13,83,1,1
14,83,1,1
0,84,1,3
1,84,1,1
2,84,2,2
3,84,3,1
4,84,1,3
5,84,3,1
6,84,1,1
7,84,2,1
8,84,1,3
9,84,1,1
10,84,1,1
11,84,2,2
12,84,2,2
13,84,1,1
14,84,1,1
0,85,2,1
1,85,1,1
2,85,1,1
3,85,2,3
4,85,1,1
5,85,1,1
6,85,3,3
7,85,2,2
8,85,3,3
9,85,1,1
10,85,1,1
11,85,3,3
12,85,2,2
13,85,1,1
14,85,1,1
0,86,2,1
1,86,1,1
2,86,1,1
3,86,2,3
4,86,1,1
5,86,1,1
6,86,1,1
7,86,1,1
8,86,1,1
9,86,1,1
10,86,1,1
11,86,1,1
12,86,1,1
13,86,3,2
14,86,3,1
0,87,2,1
1,87,1,1
2,87,1,1
3,87,3,1
4,87,1,3
5,87,3,1
6,87,1,1
7,87,2,1
8,87,1,3
9,87,1,1
10,87,1,1
11,87,2,2
12,87,2,2
13,87,1,1
14,87,1,1
0,88,2,1
1,88,1,1
2,88,1,1
3,88,3,1
4,88,1,3
5,88,3,1
6,88,1,1
7,88,2,1
8,88,1,3
9,88,1,1
10,88,1,1
11,88,2,2
12,88,2,2
13,88,1,1
14,88,1,1
0,89,3,1
1,89,3,2
2,89,1,1
3,89,0,2
4,89,1,1
5,89,2,2
6,89,1,1
7,89,1,1
8,89,1,1
9,89,1,1
10,89,1,1
11,89,2,2
12,89,2,2
13,89,1,1
14,89,1,1
0,90,2,1
1,90,1,1
2,90,1,1
3,90,3,1
4,90,1,3
5,90,3,1
6,90,1,1
7,90,2,1
8,90,1,3
9,90,1,1
10,90,1,1
11,90,2,2
12,90,2,2
13,90,1,1
14,90,1,1
0,91,3,1
1,91,3,2
2,91,1,1
3,91,0,2
4,91,1,1
5,91,2,2
6,91,1,1
7,91,1,1
8,91,1,1
9,91,1,1
10,91,1,1
11,91,2,2
12,91,2,2
13,91,1,1
14,91,1,1
0,92,2,1
1,92,1,1
2,92,1,1
3,92,3,1
4,92,1,3
5,92,3,1
6,92,1,1
7,92,2,1
8,92,1,3
9,92,1,1
10,92,1,1
11,92,2,2
12,92,2,2
13,92,1,1
14,92,1,1
0,93,1,3
1,93,1,1
2,93,2,2
3,93,3,1
4,93,1,3
5,93,3,1
6,93,1,1
7,93,2,1
8,93,1,3
9,93,1,1
10,93,1,1
11,93,2,2
12,93,2,2
13,93,1,1
14,93,1,1
0,94,2,1
1,94,1,1
2,94,1,1
3,94,3,1
4,94,1,3
5,94,3,1
6,94,1,1
7,94,2,1
8,94,1,3
9,94,1,1
10,94,1,1
11,94,2,2
12,94,2,2
13,94,1,1
14,94,1,1
0,95,3,1
1,95,3,2
2,95,1,1
3,95,0,2
4,95,1,1
5,95,2,2
6,95,1,1
7,95,1,1
8,95,1,1
9,95,1,1
10,95,1,1
11,95,2,2
12,95,2,2
13,95,1,1
14,95,1,1
0,96,1,3
1,96,1,1
2,96,2,2
3,96,3,1
4,96,1,3
5,96,3,1
6,96,1,1
7,96,2,1
8,96,1,3
9,96,1,1
10,96,1,1
11,96,2,2
12,96,2,2
13,96,1,1
14,96,1,1
0,97,2,1
1,97,1,1
2,97,1,1
3,97,2,3
4,97,1,1
5,97,1,1
6,97,1,1
7,97,1,1
8,97,1,1
9,97,1,1
10,97,1,1
11,97,1,1
12,97,1,1
13,97,3,2
14,97,3,1
0,98,1,3
1,98,1,1
2,98,2,2
3,98,3,1
4,98,1,3
5,98,3,1
6,98,1,1
7,98,2,1
8,98,1,3
9,98,1,1
10,98,1,1
11,98,2,2
12,98,2,2
13,98,1,1
14,98,1,1
0,99,1,3
1,99,1,1
2,99,2,2
3,99,3,1
4,99,1,3
5,99,3,1
6,99,1,1
7,99,2,1
8,99,1,3
9,99,1,1
10,99,1,1
11,99,2,2
12,99,2,2
13,99,1,1
14,99,1,1
0,100,3,1
1,100,3,2
2,100,1,1
3,100,0,2
4,100,1,1
5,100,2,2
6,100,1,1
7,100,1,1
8,100,1,1
9,100,1,1
10,100,1,1
11,100,2,2
12,100,2,2
13,100,1,1
14,100,1,1
0,101,2,1
1,101,1,1
2,101,1,1
3,101,2,3
4,101,1,1
5,101,1,1
6,101,3,3
7,101,2,2
8,101,3,3
9,101,1,1
10,101,1,1
11,101,3,3
12,101,2,2
13,101,1,1
14,101,1,1
0,102,3,1
1,102,1,0
2,102,1,1
3,102,0,2
4,102,1,1
5,102,2,2
6,102,1,1
7,102,1,1
8,102,1,1
9,102,1,1
10,102,1,1
11,102,2,2
12,102,2,2
13,102,1,1
14,102,1,1
0,103,2,1
1,103,1,1
2,103,1,1
3,103,2,3
4,103,1,1
5,103,1,1
6,103,1,1
7,103,1,1
8,103,1,1
9,103,1,1
10,103,1,1
11,103,1,1
12,103,1,1
13,103,3,2
14,103,3,1
0,104,1,3
1,104,1,1
2,104,2,2
3,104,3,1
4,104,1,3
5,104,3,1
6,104,1,1
7,104,2,1
8,104,1,3
9,104,1,1
10,104,1,1
11,104,2,2
12,104,2,2
13,104,1,1
14,104,1,1
0,105,2,1
1,105,1,1
2,105,1,1
3,105,2,3
4,105,1,1
5,105,1,1
6,105,1,1
7,105,1,1
8,105,1,1
9,105,1,1
10,105,1,1
11,105,1,1
12,105,1,1
13,105,3,2
14,105,3,1
0,106,2,1
1,106,1,1
2,106,1,1
3,106,2,3
4,106,1,1
5,106,1,1
6,106,1,1
7,106,1,1
8,106,1,3
9,106,1,1
10,106,2,2
11,106,2,2
12,106,2,2
13,106,1,1
14,106,1,1
0,107,1,3
1,107,1,1
2,107,2,2
3,107,3,1
4,107,1,3
5,107,3,1
6,107,1,1
7,107,2,1
8,107,1,3
9,107,1,1
10,107,1,1
11,107,2,2
12,107,2,2
13,107,1,1
14,107,1,1
0,108,2,1
1,108,1,1
2,108,1,1
3,108,2,3
4,108,1,1
5,108,1,1
6,108,3,3
7,108,2,2
8,108,3,3
9,108,1,1
10,108,1,1
11,108,3,3
12,108,2,2
13,108,1,1
14,108,1,1
0,109,2,1
1,109,1,1
2,109,1,1
3,109,3,1
4,109,1,3
5,109,3,1
6,109,1,1
7,109,2,1
8,109,1,3
9,109,1,1
10,109,1,1
11,109,2,2
12,109,2,2
13,109,1,1
14,109,1,1
0,110,1,1
1,110,1,1
2,110,1,1
3,110,1,1
4,110,1,1
5,110,1,1
6,110,1,1
7,110,1,1
8,110,1,1
9,110,1,1
10,110,1,1
11,110,1,1
12,110,1,1
13,110,1,1
14,110,1,1
0,111,2,1
1,111,1,1
2,111,1,1
3,111,2,3
4,111,1,1
5,111,1,1
6,111,1,1
7,111,1,1
8,111,1,3
9,111,1,1
10,111,2,2
11,111,2,2
12,111,2,2
13,111,1,1
14,111,1,1
0,112,1,1
1,112,1,1
2,112,1,1
3,112,1,1
4,112,1,1
5,112,1,1
6,112,1,1
7,112,1,1
8,112,1,1
9,112,1,1
10,112,1,1
11,112,1,1
12,112,1,1
13,112,1,1
14,112,1,1
0,113,2,1
1,113,1,1
2,113,1,1
3,113,2,3
4,113,1,1
5,113,1,1
6,113,3,3
7,113,2,2
8,113,3,3
9,113,1,1
10,113,1,1
11,113,3,3
12,113,2,2
13,113,1,1
14,113,1,1
0,114,2,1
1,114,1,1
2,114,1,1
3,114,2,3
4,114,1,1
5,114,1,1
6,114,1,1
7,114,1,1
8,114,1,3
9,114,1,1
10,114,2,2
11,114,2,2
12,114,2,2
13,114,1,1
14,114,1,1
0,115,1,1
1,115,1,1
2,115,1,1
3,115,1,1
4,115,1,1
5,115,1,1
6,115,1,1
7,115,1,1
8,115,1,1
9,115,1,1
10,115,1,1
11,115,1,1
12,115,1,1
13,115,1,1
14,115,1,1
0,116,1,1
1,116,1,1
2,116,1,1
3,116,1,1
4,116,1,1
5,116,1,1
