mutation,cluster
1237,9
1333,9
1707,9
1797,9
1858,9
2027,9
2110,9
2299,9
2419,9
2449,9
2570,9
2824,9
2840,9
2846,9
2936,9
3134,9
3503,9
3953,9
3997,9
4162,9
4178,9
4397,9
4549,9
4550,9
4777,9
4932,9
4980,9
5124,9
5199,9
5229,9
5245,9
5555,9
6127,9
6402,9
6481,9
6517,9
6587,9
6892,9
6943,9
7014,9
7071,9
7339,9
7746,9
7970,9
8325,9
8615,9
8769,9
9037,9
9130,9
9286,9
9430,9
9762,9
9803,9
9823,9
9835,9
9887,9
9931,9
67,9
205,9
223,9
330,9
333,9
485,9
714,9
791,9
920,9
1067,9
1246,9
1421,9
1603,9
1680,9
1722,9
1733,9
1744,9
1899,9
1929,9
1969,9
2029,9
2104,9
2137,9
2420,9
2529,9
2619,9
2636,9
2883,9
3021,9
3041,9
3284,9
3467,9
3521,9
3637,9
3654,9
3952,9
4024,9
4120,9
4219,9
4256,9
4259,9
4299,9
4347,9
4442,9
4734,9
4834,9
4905,9
4956,9
5104,9
5228,9
5289,9
5335,9
5429,9
5460,9
5501,9
5599,9
5612,9
5655,9
5792,9
5885,9
5913,9
5979,9
6021,9
6037,9
6047,9
6145,9
6223,9
6292,9
6420,9
6589,9
6799,9
7058,9
7062,9
7134,9
7199,9
7327,9
7333,9
7455,9
7542,9
7564,9
7578,9
7801,9
7805,9
7818,9
8031,9
8084,9
8096,9
8286,9
8469,9
8669,9
8733,9
8782,9
8816,9
8858,9
8924,9
9010,9
9256,9
9376,9
9743,9
9952,9
46,9
254,9
435,9
521,9
594,9
758,9
763,9
810,9
886,9
1047,9
1241,9
1283,9
1438,9
1451,9
1765,9
1794,9
2092,9
2155,9
2725,9
3157,9
3203,9
3320,9
3344,9
3443,9
3489,9
3531,9
3561,9
3563,9
3771,9
3907,9
4029,9
4206,9
4220,9
4254,9
4420,9
4582,9
4635,9
4755,9
5014,9
5094,9
5306,9
5372,9
5409,9
5451,9
5515,9
5535,9
5620,9
6008,9
6087,9
6362,9
6381,9
6488,9
6581,9
6672,9
6991,9
7275,9
7311,9
7513,9
7525,9
7594,9
7676,9
7763,9
8083,9
8117,9
8278,9
8320,9
8514,9
8540,9
8673,9
8685,9
8715,9
8946,9
8972,9
9051,9
9335,9
9481,9
9613,9
9662,9
9708,9
9773,9
9844,9
9890,9
58,9
181,9
186,9
270,9
459,9
589,9
735,9
847,9
934,9
1008,9
1046,9
1321,9
1326,9
1334,9
1339,9
1362,9
1393,9
1416,9
1422,9
1563,9
1647,9
1856,9
2042,9
2153,9
2404,9
2406,9
2591,9
2799,9
2853,9
3002,9
3130,9
3179,9
3236,9
3289,9
3318,9
3490,9
3502,9
3516,9
3577,9
3609,9
3920,9
4050,9
4097,9
4210,9
4313,9
4402,9
4542,9
4580,9
4724,9
4748,9
4957,9
5085,9
5198,9
5305,9
5379,9
5413,9
5672,9
5849,9
5876,9
6039,9
6104,9
6124,9
6207,9
6250,9
6507,9
6576,9
6600,9
6647,9
6733,9
6797,9
7004,9
7196,9
7263,9
7461,9
8099,9
8321,9
8333,9
8410,9
8413,9
8427,9
8467,9
8616,9
8655,9
8679,9
8682,9
8704,9
8833,9
8875,9
8885,9
8944,9
9009,9
9063,9
9125,9
9175,9
9347,9
9439,9
9484,9
9589,9
9789,9
85,9
229,9
438,9
491,9
716,9
822,9
1278,9
1304,9
1356,9
1477,9
1725,9
2126,9
2160,9
2304,9
2634,9
2831,9
2866,9
2941,9
2985,9
3201,9
3507,9
3539,9
3583,9
3685,9
3874,9
3931,9
4094,9
4161,9
4265,9
4590,9
4950,9
5302,9
5696,9
5736,9
6370,9
6512,9
6680,9
6748,9
6879,9
6937,9
7049,9
7088,9
7103,9
7208,9
7430,9
7442,9
7741,9
8268,9
8434,9
8515,9
9384,9
9696,9
9871,9
9939,9
86,9
177,9
191,9
478,9
654,9
701,9
785,9
1080,9
1086,9
1248,9
1518,9
1840,9
1900,9
1938,9
1946,9
2108,9
2247,9
2269,9
2366,9
2440,9
2514,9
2528,9
2534,9
2579,9
2775,9
2856,9
3024,9
3356,9
3640,9
3711,9
3713,9
3828,9
3871,9
3955,9
3967,9
3985,9
4107,9
4124,9
4128,9
4191,9
4483,9
4581,9
4643,9
4691,9
4754,9
4880,9
4940,9
5096,9
5148,9
5542,9
5597,9
5723,9
5982,9
6170,9
6240,9
6243,9
6317,9
6390,9
6691,9
6932,9
6951,9
7010,9
7232,9
7367,9
7482,9
7527,9
7934,9
7963,9
8110,9
8234,9
8360,9
8429,9
8588,9
8620,9
8676,9
8701,9
9112,9
9207,9
9450,9
9542,9
9848,9
441,9
643,9
680,9
970,9
1365,9
1545,9
1611,9
1787,9
2228,9
2241,9
2422,9
2434,9
2621,9
2772,9
3012,9
3073,9
3327,9
3399,9
3468,9
3559,9
3631,9
3632,9
3878,9
3924,9
3939,9
4047,9
4101,9
4133,9
4271,9
4339,9
4668,9
4679,9
4737,9
4749,9
4833,9
4959,9
5004,9
5009,9
5210,9
5269,9
5418,9
5942,9
6052,9
6251,9
6316,9
6495,9
6534,9
6565,9
6668,9
6720,9
6872,9
6993,9
7043,9
7092,9
7250,9
7524,9
7817,9
7895,9
7958,9
8119,9
8125,9
8168,9
8223,9
8364,9
8556,9
8585,9
8596,9
9078,9
9079,9
9573,9
9604,9
9856,9
9905,9
9994,9
144,9
352,9
420,9
423,9
647,9
812,9
1022,9
1034,9
1105,9
1164,9
1184,9
1444,9
1463,9
1490,9
1672,9
1864,9
1914,9
2013,9
2250,9
2522,9
2525,9
2543,9
2758,9
2944,9
3038,9
3042,9
3097,9
3197,9
3328,9
3491,9
3667,9
3719,9
3891,9
4125,9
4275,9
4623,9
4677,9
4772,9
4827,9
5134,9
5284,9
5548,9
5683,9
6186,9
6438,9
6460,9
6530,9
6683,9
6690,9
6750,9
6800,9
7007,9
7061,9
7155,9
7328,9
7329,9
7548,9
7787,9
7824,9
7830,9
7850,9
7959,9
8266,9
8541,9
8592,9
8959,9
8977,9
9025,9
9064,9
9091,9
9138,9
9147,9
9311,9
9425,9
9433,9
9531,9
9661,9
9742,9
9857,9
9940,9
9956,9
203,9
233,9
458,9
571,9
685,9
689,9
700,9
728,9
1403,9
1453,9
1474,9
1514,9
2050,9
2074,9
2354,9
2564,9
2595,9
2786,9
2803,9
2871,9
3069,9
3337,9
3351,9
3387,9
3610,9
3929,9
4062,9
4290,9
4304,9
4333,9
4396,9
4615,9
4743,9
4767,9
4799,9
4947,9
5021,9
5152,9
5205,9
5225,9
5293,9
5614,9
5818,9
5819,9
6083,9
6099,9
6213,9
6491,9
6693,9
6886,9
6927,9
6995,9
7087,9
7167,9
7224,9
7433,9
7451,9
7605,9
7709,9
7717,9
7953,9
8244,9
8290,9
8317,9
8595,9
8744,9
9000,9
9043,9
9124,9
9304,9
9343,9
9536,9
9659,9
9721,9
9725,9
9950,9
47,9
51,9
97,9
197,9
228,9
272,9
349,9
402,9
428,9
429,9
520,9
595,9
656,9
841,9
876,9
880,9
977,9
1019,9
1065,9
1094,9
1111,9
1128,9
1173,9
1181,9
1301,9
1420,9
1489,9
1553,9
1658,9
1799,9
1812,9
1835,9
1874,9
1888,9
1960,9
1968,9
1983,9
2021,9
2105,9
2138,9
2154,9
2195,9
2246,9
2306,9
2310,9
2336,9
2367,9
2458,9
2535,9
2544,9
2571,9
2624,9
2627,9
2646,9
2676,9
2697,9
2714,9
2718,9
2760,9
2801,9
2809,9
2821,9
2896,9
2903,9
2915,9
2925,9
2939,9
2942,9
2946,9
2957,9
2980,9
3125,9
3158,9
3244,9
3315,9
3341,9
3427,9
3455,9
3548,9
3574,9
3686,9
3700,9
3739,9
3752,9
3817,9
3826,9
3881,9
3899,9
3943,9
4033,9
4051,9
4059,9
4074,9
4183,9
4184,9
4187,9
4264,9
4288,9
4338,9
4356,9
4364,9
4369,9
4415,9
4488,9
4717,9
4774,9
4859,9
4945,9
4984,9
5012,9
5087,9
5097,9
5114,9
5171,9
5195,9
5200,9
5404,9
5477,9
5563,9
5590,9
5608,9
5625,9
5641,9
5661,9
5685,9
5694,9
5740,9
5744,9
5747,9
5772,9
5782,9
5843,9
5864,9
5869,9
5921,9
5954,9
6003,9
6231,9
6335,9
6383,9
6449,9
6516,9
6566,9
6622,9
6675,9
6726,9
6729,9
6776,9
6819,9
6854,9
6916,9
6956,9
6999,9
7006,9
7032,9
7079,9
7264,9
7368,9
7412,9
7521,9
7546,9
7561,9
7586,9
7622,9
7623,9
7658,9
7665,9
7698,9
7804,9
8007,9
8025,9
8041,9
8051,9
8052,9
8106,9
8107,9
8160,9
8215,9
8287,9
8374,9
8389,9
8456,9
8465,9
8498,9
8608,9
8632,9
8712,9
8738,9
8773,9
8819,9
8897,9
9032,9
9085,9
9090,9
9097,9
9117,9
9201,9
9251,9
9309,9
9403,9
9461,9
9475,9
9495,9
9510,9
9523,9
9538,9
9664,9
9688,9
9695,9
9711,9
9714,9
9785,9
9906,9
9978,9
7,9
105,9
275,9
345,9
471,9
581,9
602,9
642,9
667,9
715,9
740,9
744,9
811,9
874,9
894,9
944,9
1048,9
1147,9
1223,9
1232,9
1316,9
1384,9
1390,9
1651,9
1685,9
2057,9
2076,9
2083,9
2098,9
2112,9
2249,9
2296,9
2952,9
2968,9
3338,9
3433,9
3729,9
3803,9
4115,9
4367,9
4385,9
4445,9
4561,9
4587,9
4814,9
4825,9
4965,9
5130,9
5157,9
5255,9
5276,9
5378,9
5566,9
5581,9
5700,9
5735,9
5743,9
5821,9
5881,9
6007,9
6220,9
6222,9
6347,9
6387,9
6494,9
6595,9
6782,9
6816,9
6890,9
7064,9
7082,9
7107,9
7299,9
7363,9
7445,9
7572,9
7627,9
7657,9
7736,9
7869,9
7921,9
7928,9
7932,9
8048,9
8073,9
8296,9
8454,9
8468,9
8577,9
8599,9
8832,9
8937,9
9101,9
9225,9
9429,9
9601,9
9619,9
9640,9
9810,9
9881,9
9919,9
45,2
89,2
148,2
268,2
418,2
427,2
483,2
577,2
864,2
992,2
1075,2
1131,2
1156,2
1302,2
1330,2
1484,2
1681,2
2077,2
2128,2
2193,2
2313,2
2359,2
2393,2
2513,2
2643,2
3144,2
3229,2
3279,2
3547,2
3603,2
3839,2
4009,2
4066,2
4244,2
4472,2
4482,2
4491,2
4934,2
4985,2
5057,2
5146,2
5197,2
5266,2
5540,2
5797,2
5855,2
5880,2
6152,2
6354,2
6431,2
6443,2
6497,2
6902,2
7487,2
7535,2
7544,2
7551,2
7737,2
7812,2
7909,2
8024,2
8034,2
8057,2
8183,2
8246,2
8263,2
8314,2
8319,2
8370,2
8732,2
8839,2
8896,2
8986,2
9030,2
9072,2
9217,2
9229,2
9383,2
9441,2
9825,2
9904,2
9947,2
110,2
249,2
609,2
622,2
809,2
897,2
907,2
1266,2
1269,2
1388,2
1417,2
1448,2
1454,2
1550,2
1648,2
1678,2
1711,2
1769,2
1863,2
1971,2
2004,2
2051,2
2190,2
2605,2
2610,2
2628,2
3205,2
3267,2
3288,2
3304,2
3326,2
3459,2
3606,2
4080,2
4361,2
4489,2
4614,2
4633,2
4638,2
4702,2
5099,2
5106,2
5214,2
5261,2
5271,2
5359,2
5402,2
5403,2
5485,2
5577,2
5811,2
5896,2
6194,2
6195,2
6265,2
6314,2
6723,2
6768,2
6786,2
6839,2
6868,2
6976,2
7139,2
7240,2
7449,2
7483,2
7563,2
8038,2
8067,2
8222,2
8395,2
8640,2
8657,2
8694,2
8730,2
8824,2
9298,2
9410,2
9508,2
9529,2
9745,2
9788,2
9836,2
9851,2
9865,2
9917,2
70,2
170,2
190,2
271,2
398,2
567,2
710,2
723,2
793,2
895,2
1066,2
1102,2
1315,2
1510,2
1515,2
1954,2
1999,2
2124,2
2212,2
2236,2
2264,2
2271,2
2391,2
2411,2
2489,2
2496,2
2780,2
2819,2
2839,2
2932,2
3018,2
3092,2
3239,2
3424,2
3660,2
3720,2
3888,2
4112,2
4235,2
4332,2
4426,2
4618,2
4729,2
4924,2
4994,2
5365,2
5401,2
5411,2
5676,2
6096,2
6147,2
6215,2
6527,2
6725,2
7017,2
7164,2
7256,2
7314,2
7632,2
7697,2
7876,2
7955,2
8012,2
8285,2
8589,2
8876,2
9184,2
9295,2
9297,2
9739,2
9842,2
91,2
99,2
194,2
408,2
640,2
1175,2
1450,2
1546,2
1871,2
2468,2
2516,2
2563,2
2581,2
2767,2
3067,2
3475,2
3566,2
3627,2
3737,2
3745,2
3746,2
3788,2
3849,2
4199,2
4341,2
4409,2
4496,2
4663,2
4693,2
5159,2
5315,2
5336,2
5385,2
5671,2
6164,2
6258,2
6293,2
6605,2
6621,2
6665,2
7077,2
7151,2
7266,2
7316,2
7678,2
8015,2
8400,2
8564,2
8617,2
8639,2
9039,2
9253,2
9624,2
9889,2
9911,2
11,2
43,2
57,2
390,2
837,2
862,2
1040,2
1149,2
1343,2
1666,2
1800,2
2089,2
2194,2
2331,2
2645,2
3382,2
3723,2
3880,2
3977,2
4048,2
4142,2
4209,2
4301,2
4411,2
5150,2
5347,2
5458,2
5841,2
5860,2
6085,2
6414,2
6559,2
6583,2
6881,2
7068,2
7102,2
7415,2
7723,2
7735,2
7833,2
7931,2
8027,2
8151,2
8153,2
8182,2
8226,2
8334,2
8461,2
8672,2
8786,2
8898,2
8979,2
9001,2
9204,2
9219,2
9303,2
9316,2
9374,2
9434,2
9876,2
1,2
127,2
152,2
246,2
264,2
396,2
816,2
913,2
1014,2
1119,2
1772,2
1898,2
1909,2
1957,2
2390,2
2690,2
2712,2
2842,2
2964,2
3374,2
3408,2
3617,2
4087,2
4447,2
4457,2
4506,2
5016,2
5049,2
5071,2
5211,2
5254,2
5256,2
5259,2
5267,2
5299,2
5517,2
5748,2
6057,2
6106,2
6241,2
6320,2
6552,2
6629,2
6983,2
6989,2
7198,2
7356,2
7376,2
7681,2
7728,2
7814,2
8059,2
8229,2
8282,2
8407,2
8552,2
8690,2
8788,2
8880,2
8970,2
9521,2
9658,2
9702,2
9781,2
9815,2
236,2
302,2
357,2
768,2
819,2
842,2
981,2
993,2
1011,2
1200,2
1331,2
1584,2
1591,2
1992,2
2095,2
2188,2
2215,2
2322,2
2542,2
2557,2
3247,2
3311,2
3329,2
3710,2
3843,2
3919,2
3988,2
4145,2
4372,2
4507,2
4884,2
4930,2
5109,2
5425,2
5464,2
5557,2
5645,2
5749,2
5812,2
5910,2
6097,2
6121,2
6156,2
6219,2
6558,2
6611,2
6634,2
6664,2
6721,2
7090,2
7142,2
7298,2
7305,2
7330,2
7350,2
7385,2
7588,2
7811,2
7942,2
8036,2
8049,2
8161,2
8371,2
8391,2
8486,2
8578,2
8806,2
9029,2
9107,2
9176,2
9212,2
9402,2
9578,2
9770,2
75,2
93,2
360,2
637,2
803,2
939,2
1229,2
1270,2
1318,2
1566,2
1583,2
1607,2
1734,2
1736,2
1741,2
1978,2
2008,2
2314,2
2437,2
2550,2
2776,2
2983,2
3079,2
3310,2
3370,2
3540,2
3565,2
3591,2
3706,2
3708,2
3999,2
4082,2
4108,2
4137,2
4247,2
4307,2
4479,2
4650,2
4824,2
5162,2
5183,2
5202,2
5390,2
5615,2
5952,2
6287,2
6644,2
6677,2
7173,2
7347,2
7423,2
7444,2
7566,2
7587,2
7618,2
7672,2
7790,2
7800,2
7823,2
8133,2
8189,2
8318,2
8323,2
8479,2
8625,2
8659,2
8868,2
8945,2
9017,2
9198,2
9294,2
9315,2
9328,2
9503,2
9608,2
9977,2
248,2
369,2
502,2
513,2
732,2
1134,2
1446,2
1487,2
1533,2
1749,2
1927,2
2018,2
2088,2
2099,2
2220,2
2232,2
2302,2
2335,2
2740,2
2762,2
3403,2
4015,2
4036,2
4159,2
4440,2
4455,2
4634,2
4735,2
4775,2
4899,2
5059,2
5969,2
6196,2
6239,2
6330,2
6346,2
6365,2
6486,2
6625,2
6649,2
6734,2
6764,2
7023,2
7512,2
7530,2
7772,2
7815,2
8126,2
8232,2
8315,2
8547,2
8916,2
9801,2
9923,2
385,2
751,2
870,2
1197,2
1284,2
1492,2
1501,2
1535,2
1629,2
1756,2
1759,2
1803,2
1833,2
1836,2
2192,2
2511,2
2741,2
2978,2
3033,2
3309,2
3349,2
3422,2
3423,2
3435,2
3602,2
3704,2
3811,2
3852,2
4016,2
4201,2
4357,2
4432,2
4572,2
4576,2
4690,2
4941,2
5190,2
5453,2
5596,2
5666,2
5940,2
6089,2
6101,2
6132,2
6144,2
6324,2
6747,2
6753,2
6828,2
6896,2
7094,2
7259,2
7454,2
7559,2
7580,2
7848,2
7867,2
7948,2
7992,2
8506,2
8586,2
8691,2
8997,2
9014,2
9169,2
9421,2
9483,2
9794,2
9845,2
9935,2
9943,2
34,2
161,2
206,2
753,2
843,2
845,2
1292,2
1520,2
1921,2
2602,2
2999,2
3091,2
3208,2
3297,2
3545,2
3856,2
4138,2
4202,2
4404,2
4437,2
4498,2
4600,2
4978,2
4986,2
5095,2
5132,2
5322,2
5393,2
5769,2
5824,2
6041,2
6183,2
6197,2
6554,2
7015,2
7515,2
7585,2
7635,2
7642,2
7661,2
7716,2
7988,2
8216,2
8324,2
8770,2
8783,2
8963,2
9265,2
9597,2
9620,2
9680,2
9841,2
323,2
509,2
512,2
772,2
799,2
947,2
958,2
1025,2
1207,2
1275,2
1352,2
1423,2
1896,2
1922,2
2238,2
2342,2
2400,2
2547,2
2586,2
2597,2
2652,2
2841,2
3074,2
3156,2
3176,2
3568,2
3824,2
4218,2
4292,2
4323,2
4631,2
5069,2
5161,2
5439,2
5482,2
5495,2
5699,2
5751,2
5852,2
6123,2
6299,2
6511,2
6619,2
7170,2
7272,2
7770,2
7776,2
7925,2
8050,2
8172,2
8594,2
8729,2
8762,2
8906,2
9151,2
9494,2
9507,2
9607,2
9718,2
9758,2
9808,2
9899,2
9957,2
163,2
288,2
295,2
367,2
368,2
430,2
449,2
1204,2
1256,2
1581,2
1805,2
1875,2
2318,2
2483,2
2849,2
2962,2
2972,2
3127,2
3261,2
3281,2
3436,2
3444,2
4518,2
4519,2
4536,2
4538,2
4807,2
4854,2
5467,2
5704,2
5828,2
5920,2
6067,2
6078,2
6245,2
6821,2
7439,2
7768,2
7915,2
7982,2
7990,2
8501,2
8660,2
9192,2
9404,2
9735,2
9973,2
88,2
100,2
221,2
287,2
290,2
301,2
473,2
514,2
515,2
608,2
686,2
945,2
1061,2
1243,2
1425,2
1469,2
1496,2
1554,2
1555,2
1688,2
1731,2
1768,2
1925,2
2014,2
2017,2
2070,2
2075,2
2103,2
2132,2
2202,2
2226,2
2256,2
2281,2
2346,2
2443,2
2445,2
2615,2
2673,2
2674,2
2691,2
2704,2
2728,2
2747,2
2773,2
2833,2
2907,2
2919,2
3050,2
3115,2
3135,2
3162,2
3175,2
3524,2
3525,2
3546,2
3570,2
3616,2
3630,2
3695,2
3757,2
3763,2
3870,2
3998,2
4126,2
4146,2
4151,2
4170,2
4227,2
4250,2
4273,2
4311,2
4344,2
4486,2
4517,2
4544,2
4612,2
4674,2
4731,2
4739,2
4741,2
4752,2
4790,2
4809,2
4830,2
4896,2
4912,2
4944,2
4988,2
5018,2
5048,2
5052,2
5327,2
5392,2
5583,2
5605,2
5667,2
5693,2
5708,2
5813,2
6013,2
6051,2
6143,2
6191,2
6214,2
6234,2
6242,2
6309,2
6415,2
6545,2
6620,2
6673,2
6911,2
6920,2
7005,2
7039,2
7045,2
7078,2
7080,2
7084,2
7242,2
7340,2
7384,2
7397,2
7456,2
7664,2
7685,2
7727,2
7797,2
7889,2
7929,2
7954,2
8088,2
8135,2
8147,2
8192,2
8211,2
8276,2
8299,2
8361,2
8412,2
8463,2
8550,2
8555,2
8581,2
8641,2
8687,2
8688,2
8926,2
9054,2
9071,2
9094,2
9237,2
9279,2
9500,2
9572,2
9584,2
9617,2
9628,2
9643,2
9650,2
9797,2
9826,2
9880,2
9963,2
380,2
413,2
607,2
741,2
957,2
971,2
1072,2
1291,2
1464,2
1571,2
1813,2
2156,2
2255,2
2290,2
2319,2
2510,2
2754,2
2857,2
3140,2
3225,2
3477,2
3991,2
4558,2
4605,2
4616,2
4658,2
4736,2
5076,2
5118,2
5248,2
5367,2
5422,2
5639,2
5833,2
5945,2
5990,2
6002,2
6005,2
6161,2
6433,2
6492,2
6631,2
6713,2
6889,2
6898,2
7335,2
7361,2
7459,2
8001,2
8227,2
8260,2
8281,2
8294,2
8309,2
8369,2
8505,2
8719,2
8749,2
8881,2
9120,2
9135,2
9247,2
9388,2
9423,2
9537,2
9539,2
80,4
348,4
351,4
383,4
470,4
612,4
1070,4
1176,4
1235,4
1293,4
1319,4
1419,4
1488,4
1705,4
1793,4
1979,4
1985,4
2080,4
2122,4
2166,4
2225,4
2337,4
2362,4
2515,4
2572,4
2651,4
2976,4
3006,4
3031,4
3227,4
3722,4
3758,4
3780,4
3865,4
3976,4
4011,4
4040,4
4076,4
4203,4
4243,4
4253,4
4381,4
4392,4
4530,4
4545,4
4753,4
4756,4
4819,4
5066,4
5077,4
5244,4
5643,4
5842,4
5906,4
6166,4
6260,4
6273,4
6344,4
6405,4
6421,4
6489,4
6694,4
6788,4
6849,4
6984,4
7148,4
7176,4
7401,4
7463,4
7485,4
7773,4
7777,4
7780,4
7978,4
8009,4
8056,4
8378,4
8493,4
8737,4
8771,4
9129,4
9203,4
9240,4
9648,4
9812,4
9908,4
9959,4
29,4
114,4
178,4
309,4
366,4
412,4
717,4
873,4
1084,4
1098,4
1428,4
1831,4
2266,4
2284,4
2285,4
2484,4
2541,4
2642,4
2683,4
2777,4
2805,4
2864,4
3051,4
3099,4
3105,4
3237,4
3519,4
3579,4
3586,4
4027,4
4109,4
4503,4
4537,4
4760,4
4769,4
4856,4
4863,4
4968,4
5175,4
5224,4
5444,4
5523,4
5719,4
5757,4
5775,4
5854,4
6158,4
6249,4
6267,4
6446,4
6504,4
6548,4
6562,4
6679,4
6695,4
6844,4
6939,4
7066,4
7342,4
7531,4
7602,4
7984,4
8136,4
8140,4
8507,4
8740,4
8781,4
8836,4
9444,4
9642,4
9690,4
9697,4
9710,4
9736,4
9895,4
196,4
962,4
1016,4
1073,4
1122,4
1146,4
1189,4
1368,4
1411,4
1679,4
1886,4
1936,4
1953,4
2351,4
2495,4
2876,4
2895,4
2914,4
3019,4
3647,4
3671,4
4214,4
4224,4
4348,4
4351,4
4574,4
4699,4
4711,4
4990,4
5081,4
5223,4
5246,4
5349,4
5399,4
5525,4
5668,4
5806,4
5870,4
6068,4
6076,4
6082,4
6140,4
6204,4
6244,4
6308,4
6375,4
6617,4
6964,4
6967,4
7057,4
7341,4
7491,4
7574,4
7692,4
8030,4
8121,4
8197,4
8209,4
8291,4
8373,4
8569,4
8978,4
9092,4
9160,4
9165,4
9283,4
9310,4
9366,4
9395,4
9465,4
53,4
234,4
245,4
316,4
426,4
586,4
668,4
681,4
720,4
762,4
1026,4
1277,4
1320,4
1427,4
1631,4
2257,4
2428,4
2825,4
3246,4
3363,4
3549,4
3726,4
3738,4
4046,4
4136,4
4659,4
4948,4
5265,4
5518,4
5538,4
5788,4
5804,4
6080,4
6090,4
6174,4
6202,4
6221,4
6869,4
7387,4
7840,4
8105,4
8359,4
8462,4
8846,4
8863,4
9070,4
9082,4
9128,4
9458,4
9514,4
9700,4
9799,4
9850,4
9993,4
56,4
204,4
314,4
381,4
480,4
539,4
553,4
718,4
839,4
1126,4
1430,4
1482,4
1578,4
1579,4
1659,4
1696,4
1945,4
1996,4
2157,4
2309,4
2566,4
2755,4
2784,4
2837,4
2989,4
3266,4
3353,4
3414,4
3748,4
3831,4
4077,4
4329,4
4450,4
4678,4
4686,4
4776,4
4883,4
4981,4
5168,4
5636,4
5898,4
6071,4
6439,4
6570,4
6594,4
7195,4
7320,4
7577,4
7631,4
7991,4
8240,4
8341,4
8601,4
8851,4
8971,4
9033,4
9302,4
9320,4
9592,4
9666,4
9705,4
9790,4
9974,4
151,4
159,4
231,4
574,4
725,4
748,4
798,4
908,4
916,4
948,4
1108,4
1481,4
1636,4
1814,4
1982,4
1988,4
2130,4
2258,4
2263,4
2280,4
2399,4
